x	y	z	xd	yd	zd	q0	q1	q2	q3	wx	wy	wz	m0x	m0y	m0z	m1x	m1y	m1z	m2x	m2y	m2z	m3x	m3y	m3z	m4x	m4y	m4z	m5x	m5y	m5z	m6x	m6y	m6z	m7x	m7y	m7z
-7.920849	-4.742451	-34.232391	-2.173916	1.596958	-9.149654	-0.452331	0.585053	0.661302	-0.125659	-0.870606	4.203328	14.577348	-5.982126	-8.279380	-30.463810	-10.865374	-6.813548	-33.626914	-3.659075	-6.799035	-33.364157	-8.542323	-5.333203	-36.527261	-6.018048	-6.486783	-29.577636	-10.901296	-5.020951	-32.740740	-3.694997	-5.006438	-32.477983	-8.578245	-3.540606	-35.641087
-7.929215	-4.725300	-34.346768	-2.168830	1.597456	-9.158571	-0.454131	0.533652	0.691959	-0.173703	-1.648472	3.516893	14.489618	-5.362602	-7.866884	-30.601862	-10.513651	-7.178587	-33.600686	-3.380786	-6.119237	-33.604883	-8.531835	-5.430940	-36.603707	-5.627095	-6.082565	-29.738004	-10.778144	-5.394268	-32.736828	-3.645279	-4.334918	-32.741026	-8.796328	-3.646622	-35.739850
-7.937896	-4.701687	-34.455353	-2.163853	1.600560	-9.165175	-0.448570	0.482350	0.719194	-0.221094	-2.282468	2.789165	14.374986	-4.871758	-7.368718	-30.716521	-10.139351	-7.467872	-33.587518	-3.224338	-5.434432	-33.805945	-8.491931	-5.533585	-36.676943	-5.360063	-5.618421	-29.881047	-10.627656	-5.717575	-32.752044	-3.712643	-3.684134	-32.970471	-8.980236	-3.783288	-35.841469
-7.953117	-4.679646	-34.560232	-2.161304	1.603347	-9.170255	-0.436154	0.433236	0.742668	-0.265557	-2.781814	2.061764	14.235312	-4.474444	-6.785087	-30.822032	-9.725639	-7.694240	-33.578551	-3.166434	-4.726857	-33.992647	-8.417629	-5.636009	-36.749166	-5.187454	-5.097165	-30.020450	-10.438649	-6.006317	-32.776968	-3.879444	-3.038935	-33.191065	-9.130639	-3.948087	-35.947583
-7.966590	-4.657337	-34.666195	-2.158123	1.606113	-9.175741	-0.417921	0.383522	0.763296	-0.309244	-3.159372	1.333430	14.090954	-4.201125	-6.154043	-30.905469	-9.299193	-7.852055	-33.575009	-3.211467	-4.029413	-34.146846	-8.309536	-5.727426	-36.816387	-5.132432	-4.556818	-30.142880	-10.230500	-6.254831	-32.812421	-4.142774	-2.432189	-33.384258	-9.240843	-4.130201	-36.053799
-7.980913	-4.636162	-34.766716	-2.155125	1.608538	-9.179028	-0.393885	0.334706	0.781303	-0.349847	-3.439513	0.626422	13.941279	-4.034439	-5.481581	-30.985972	-8.861902	-7.940654	-33.564452	-3.349596	-3.350203	-34.300820	-8.177058	-5.809277	-36.879301	-5.171703	-4.000901	-30.268883	-9.999166	-6.459974	-32.847364	-4.486860	-1.869523	-33.583732	-9.314323	-4.328597	-36.162212
-7.994352	-4.616843	-34.868152	-2.151929	1.610146	-9.182690	-0.365536	0.286474	0.795491	-0.389243	-3.614354	-0.038081	13.793798	-3.991310	-4.802152	-31.051879	-8.436154	-7.963402	-33.551852	-3.577146	-2.708903	-34.435188	-8.021990	-5.870153	-36.935160	-5.318689	-3.462679	-30.385639	-9.763533	-6.623928	-32.885611	-4.904525	-1.369430	-33.768947	-9.349369	-4.530679	-36.268920
-8.009854	-4.598548	-34.964660	-2.149446	1.611436	-9.184395	-0.332776	0.239614	0.806794	-0.425357	-3.719975	-0.657084	13.647802	-4.058665	-4.136919	-31.111139	-8.025535	-7.926227	-33.541177	-3.877337	-2.116082	-34.558361	-7.844207	-5.905390	-36.988399	-5.556440	-2.960643	-30.500365	-9.523310	-6.749951	-32.930403	-5.375112	-0.939806	-33.947587	-9.341982	-4.729114	-36.377625
-8.021153	-4.581065	-35.061003	-2.145287	1.612587	-9.185970	-0.296359	0.194235	0.815338	-0.457895	-3.767837	-1.234380	13.504657	-4.226885	-3.478463	-31.179795	-7.630299	-7.828932	-33.522912	-4.250780	-1.567275	-34.693595	-7.654193	-5.917744	-37.036711	-5.873953	-2.486553	-30.629085	-9.277367	-6.837021	-32.972202	-5.897848	-0.575364	-34.142885	-9.301261	-4.925833	-36.486002
-8.032667	-4.563991	-35.159450	-2.141336	1.613440	-9.188397	-0.256780	0.149322	0.820343	-0.488676	-3.762056	-1.755594	13.373944	-4.494159	-2.877463	-31.241219	-7.274926	-7.689303	-33.502531	-4.675860	-1.092402	-34.816207	-7.456626	-5.904242	-37.077519	-6.264063	-2.083269	-30.754706	-9.044830	-6.895110	-33.016018	-6.445764	-0.298208	-34.329695	-9.226531	-5.110048	-36.591006
-8.043438	-4.551902	-35.253559	-2.136993	1.612596	-9.189080	-0.214725	0.106850	0.822816	-0.515219	-3.727415	-2.232266	13.243454	-4.855258	-2.304741	-31.311114	-6.938108	-7.498165	-33.476774	-5.167663	-0.663846	-34.945651	-7.250513	-5.857270	-37.111312	-6.724368	-1.730272	-30.891098	-8.807218	-6.923696	-33.056758	-7.036772	-0.089376	-34.525636	-9.119622	-5.282800	-36.691296
-8.053531	-4.538285	-35.346250	-2.132445	1.612206	-9.189223	-0.169356	0.063570	0.822454	-0.539302	-3.657384	-2.686058	13.127078	-5.301848	-1.799371	-31.387091	-6.645444	-7.269506	-33.454065	-5.704670	-0.306470	-35.076126	-7.048266	-5.776605	-37.143100	-7.240624	-1.455709	-31.036312	-8.584220	-6.925843	-33.103286	-7.643446	0.037192	-34.725347	-8.987042	-5.432942	-36.792321
-8.065743	-4.524549	-35.441013	-2.128674	1.612024	-9.190122	-0.121801	0.021695	0.819620	-0.559390	-3.561415	-3.114218	13.013377	-5.818780	-1.365998	-31.470249	-6.394139	-7.008619	-33.427233	-6.275999	-0.022357	-35.209979	-6.851357	-5.664978	-37.166963	-7.796394	-1.261255	-31.190833	-8.371752	-6.903876	-33.147818	-8.253612	0.082386	-34.930563	-8.828971	-5.560235	-36.887548
-8.076423	-4.511676	-35.533223	-2.124292	1.611541	-9.190027	-0.072352	-0.019019	0.814076	-0.575919	-3.441419	-3.515783	12.904281	-6.390825	-1.019173	-31.558595	-6.183327	-6.726012	-33.399501	-6.869420	0.184238	-35.343136	-6.661922	-5.522601	-37.184041	-8.375252	-1.158034	-31.351798	-8.167755	-6.864873	-33.192704	-8.853847	0.045377	-35.136339	-8.646350	-5.661462	-36.977245
-8.082469	-4.500890	-35.622582	-2.118116	1.610409	-9.188811	-0.021339	-0.058632	0.806208	-0.588333	-3.287523	-3.899835	12.798753	-7.018955	-0.749419	-31.668926	-6.019220	-6.415824	-33.369628	-7.491491	0.315693	-35.495445	-6.491756	-5.350712	-37.196147	-8.976792	-1.135181	-31.534530	-7.977057	-6.801586	-33.235232	-9.449328	-0.070069	-35.361049	-8.449593	-5.736474	-37.061751
-8.091933	-4.489710	-35.713545	-2.113318	1.609327	-9.188247	0.031262	-0.097793	0.795086	-0.597744	-3.110425	-4.259557	12.702725	-7.686086	-0.586944	-31.786139	-5.904404	-6.100238	-33.344731	-8.125993	0.362317	-35.646888	-6.344312	-5.150976	-37.205480	-9.583165	-1.217299	-31.724968	-7.801484	-6.730593	-33.283559	-10.023073	-0.268038	-35.585717	-8.241391	-5.781331	-37.144308
-8.102565	-4.482735	-35.804766	-2.108883	1.606749	-9.187747	0.085162	-0.135932	0.781924	-0.602383	-2.891503	-4.608481	12.608373	-8.359843	-0.515854	-31.922037	-5.833484	-5.775651	-33.319191	-8.745217	0.332340	-35.812031	-6.218857	-4.927457	-37.209185	-10.163646	-1.379684	-31.931692	-7.637287	-6.639481	-33.328846	-10.549020	-0.531489	-35.821686	-8.022660	-5.791286	-37.218840
-8.106956	-4.472428	-35.894639	-2.102151	1.605508	-9.186771	0.139004	-0.172416	0.765965	-0.603530	-2.646016	-4.917187	12.522518	-9.022523	-0.554238	-32.060111	-5.806112	-5.464581	-33.302379	-9.339868	0.227107	-35.970200	-6.123456	-4.683236	-37.212468	-10.703400	-1.635128	-32.139682	-7.486988	-6.545471	-33.381950	-11.020744	-0.853783	-36.049771	-7.804332	-5.764126	-37.292039
-8.108880	-4.461654	-35.984057	-2.094437	1.604686	-9.185602	0.192258	-0.206924	0.748802	-0.599595	-2.352571	-5.184371	12.441043	-9.680862	-0.690088	-32.206367	-5.823262	-5.156476	-33.288173	-9.924068	0.050140	-36.129747	-6.066468	-4.416248	-37.211553	-11.207872	-1.973249	-32.353804	-7.350272	-6.439637	-33.435610	-11.451078	-1.233022	-36.277184	-7.593478	-5.699409	-37.358991
-8.115324	-4.447079	-36.070835	-2.088456	1.605302	-9.183456	0.245586	-0.240696	0.729531	-0.591216	-2.020311	-5.413430	12.370094	-10.294374	-0.932817	-32.349704	-5.867330	-4.873755	-33.282603	-10.469974	-0.200147	-36.278108	-6.042931	-4.141084	-37.211007	-11.641466	-2.395737	-32.562332	-7.214422	-6.336674	-33.495230	-11.817066	-1.663066	-36.490736	-7.390022	-5.604003	-37.423634
-8.116110	-4.436207	-36.155152	-2.080300	1.604658	-9.180396	0.297548	-0.273299	0.709260	-0.577688	-1.638935	-5.572004	12.314439	-10.880462	-1.267688	-32.509831	-5.948082	-4.595501	-33.282675	-10.994836	-0.524806	-36.438577	-6.062456	-3.852619	-37.211421	-12.017817	-2.889893	-32.783461	-7.085437	-6.217706	-33.556305	-12.132191	-2.147011	-36.712207	-7.199811	-5.474824	-37.485051
-8.119974	-4.423040	-36.241246	-2.073373	1.604721	-9.178061	0.349369	-0.305945	0.686150	-0.559944	-1.234081	-5.681897	12.277124	-11.387584	-1.692561	-32.652818	-6.044467	-4.346628	-33.290811	-11.466575	-0.908877	-36.574501	-6.123458	-3.562943	-37.212495	-12.296617	-3.442928	-32.984290	-6.953500	-6.096995	-33.622284	-12.375608	-2.659244	-36.905973	-7.032491	-5.313311	-37.543967
-8.121264	-4.408123	-36.321180	-2.065451	1.605599	-9.173437	0.398457	-0.337600	0.662716	-0.536718	-0.800530	-5.686882	12.262662	-11.810764	-2.173785	-32.800464	-6.157907	-4.118026	-33.315382	-11.879623	-1.338158	-36.711600	-6.226767	-3.282399	-37.226518	-12.480303	-4.019164	-33.182948	-6.827446	-5.963405	-33.697865	-12.549162	-3.183538	-37.094084	-6.896306	-5.127778	-37.609001
-8.124920	-4.389280	-36.406867	-2.058489	1.607972	-9.171031	0.443936	-0.368152	0.638259	-0.509913	-0.388561	-5.582512	12.273886	-12.143300	-2.732236	-32.928359	-6.275696	-3.910892	-33.354972	-12.245566	-1.831237	-36.824221	-6.377963	-3.009893	-37.250834	-12.557988	-4.640820	-33.358873	-6.690385	-5.819476	-33.785487	-12.660254	-3.739820	-37.254735	-6.792651	-4.918476	-37.681349
-8.130313	-4.371916	-36.493101	-2.052147	1.609806	-9.168857	0.486519	-0.399534	0.613126	-0.477230	0.021375	-5.361576	12.318881	-12.387686	-3.321223	-33.061169	-6.409955	-3.711632	-33.399284	-12.544921	-2.367237	-36.942559	-6.567191	-2.757646	-37.280674	-12.540843	-5.259145	-33.531276	-6.563113	-5.649554	-33.869391	-12.698079	-4.305160	-37.412666	-6.720348	-4.695568	-37.750781
-8.137183	-4.351982	-36.578378	-2.046465	1.612402	-9.166381	0.525729	-0.430487	0.585540	-0.442077	0.355676	-5.065811	12.386909	-12.508386	-3.946511	-33.154462	-6.531012	-3.527831	-33.463830	-12.778281	-2.948533	-37.018553	-6.800907	-2.529853	-37.327921	-12.399297	-5.878228	-33.660986	-6.421923	-5.459549	-33.970354	-12.669191	-4.880250	-37.525077	-6.691817	-4.461570	-37.834445
-8.145959	-4.332806	-36.664449	-2.041451	1.614795	-9.164227	0.559571	-0.462767	0.558236	-0.401372	0.625572	-4.622037	12.496474	-12.524994	-4.559913	-33.241915	-6.657604	-3.340781	-33.537626	-12.928553	-3.551459	-37.091611	-7.061163	-2.332327	-37.387323	-12.158738	-6.452164	-33.775997	-6.291347	-5.233032	-34.071708	-12.562297	-5.443710	-37.625693	-6.694906	-4.224578	-37.921405
-8.152428	-4.308412	-36.751532	-2.035696	1.618944	-9.162490	0.588633	-0.495051	0.528742	-0.358982	0.767308	-4.115882	12.627336	-12.427833	-5.163429	-33.295269	-6.783675	-3.155503	-33.629501	-13.003255	-4.184382	-37.130677	-7.359096	-2.176457	-37.464909	-11.813334	-6.983427	-33.852043	-6.169176	-4.975501	-34.186275	-12.388756	-6.004381	-37.687452	-6.744597	-3.996455	-38.021684
-8.165406	-4.288198	-36.840080	-2.032363	1.621496	-9.161316	0.611618	-0.528723	0.498301	-0.313163	0.771626	-3.518941	12.788470	-12.254374	-5.697546	-33.344044	-6.930285	-2.957711	-33.727937	-12.991950	-4.800599	-37.171768	-7.667861	-2.060764	-37.555660	-11.409124	-7.419404	-33.910400	-6.085035	-4.679568	-34.294292	-12.146700	-6.522457	-37.738123	-6.822611	-3.782621	-38.122015
-8.180552	-4.261353	-36.927523	-2.029993	1.626285	-9.159794	0.629063	-0.561776	0.465186	-0.268866	0.605559	-2.926528	12.952124	-11.984554	-6.193259	-33.365146	-7.089904	-2.755866	-33.841315	-12.892822	-5.429084	-37.184974	-7.998172	-1.991691	-37.661143	-10.920690	-7.787359	-33.937016	-6.026040	-4.349967	-34.413185	-11.828958	-7.023184	-37.756844	-6.934308	-3.585792	-38.233013
-8.196870	-4.237659	-37.016046	-2.028076	1.629773	-9.158672	0.641018	-0.595871	0.429672	-0.222296	0.287938	-2.337729	13.123747	-11.663905	-6.604175	-33.375793	-7.279842	-2.550414	-33.964871	-12.713464	-6.023616	-37.191731	-8.329400	-1.969856	-37.780809	-10.403330	-8.049807	-33.942449	-6.019267	-3.996046	-34.531527	-11.452888	-7.469248	-37.758386	-7.068825	-3.415488	-38.347464
-8.217595	-4.212659	-37.104546	-2.027900	1.633581	-9.157562	0.647543	-0.629152	0.391482	-0.177759	-0.187402	-1.817276	13.278497	-11.237318	-6.931080	-33.327420	-7.470731	-2.328282	-34.119298	-12.436782	-6.603609	-37.129268	-8.670195	-2.000811	-37.921147	-9.800667	-8.203565	-33.890282	-6.034079	-3.600767	-34.682160	-11.000130	-7.876094	-37.692130	-7.233543	-3.273296	-38.484008
-8.234487	-4.187742	-37.194861	-2.026269	1.637341	-9.157106	0.645797	-0.664913	0.351966	-0.130218	-0.846692	-1.307255	13.440763	-10.832595	-7.185847	-33.315217	-7.730636	-2.138070	-34.262734	-12.091010	-7.125149	-37.111624	-8.989050	-2.077372	-38.059142	-9.240437	-8.266570	-33.860256	-6.138477	-3.218792	-34.807774	-10.498851	-8.205872	-37.656664	-7.396891	-3.158095	-38.604181
