x	y	z	xd	yd	zd	q0	q1	q2	q3	wx	wy	wz	m0x	m0y	m0z	m1x	m1y	m1z	m2x	m2y	m2z	m3x	m3y	m3z	m4x	m4y	m4z	m5x	m5y	m5z	m6x	m6y	m6z	m7x	m7y	m7z
0.399913	-10.212387	0.648156	-0.397508	0.583913	6.045875	-0.453270	-0.293573	-0.274678	-0.795558	-10.351889	3.653677	-7.558095	-0.577263	-11.205940	-4.677138	3.764339	-10.089068	-0.689270	-2.861787	-12.722884	-1.765124	1.479814	-11.606012	2.222745	-1.352406	-9.393174	-4.340934	2.989196	-8.276302	-0.353066	-3.636931	-10.910118	-1.428920	0.704671	-9.793246	2.558948
0.384187	-10.146419	0.749927	-0.450373	0.878421	6.219453	-0.473771	-0.285928	-0.293126	-0.779656	-9.704085	3.718764	-7.770823	-0.667045	-11.460749	-4.487381	3.761796	-10.259818	-0.621746	-2.971717	-12.699864	-1.461975	1.457124	-11.498933	2.403660	-1.368984	-9.601743	-4.260707	3.059857	-8.400813	-0.395072	-3.673656	-10.840859	-1.235301	0.755185	-9.639928	2.630334
0.399627	-10.095133	0.850905	-0.358444	1.068606	6.379031	-0.495864	-0.280418	-0.315007	-0.759115	-9.109989	3.699354	-8.025521	-0.702195	-11.666100	-4.264351	3.784306	-10.381057	-0.493413	-3.029874	-12.643852	-1.161785	1.456628	-11.358809	2.609153	-1.341693	-9.774667	-4.148058	3.144808	-8.489624	-0.377120	-3.669371	-10.752419	-1.045492	0.817130	-9.467376	2.725446
0.437299	-10.017057	0.977997	-0.172732	1.345148	6.620303	-0.515825	-0.272121	-0.334223	-0.740384	-8.525005	3.577748	-8.236454	-0.812964	-11.848304	-4.049448	3.747697	-10.520991	-0.383577	-3.146597	-12.575064	-0.883066	1.414064	-11.247751	2.782805	-1.385213	-9.932004	-4.031361	3.175448	-8.604692	-0.365490	-3.718846	-10.658765	-0.864979	0.841815	-9.331452	2.800892
0.428120	-9.960665	1.088307	-0.208626	1.528263	6.774372	-0.534594	-0.266734	-0.351232	-0.720901	-7.961935	3.434134	-8.390517	-0.935171	-12.017442	-3.811812	3.717915	-10.728235	-0.249968	-3.282190	-12.424437	-0.598424	1.370896	-11.135231	2.963419	-1.401202	-10.074785	-3.906145	3.251884	-8.785578	-0.344302	-3.748221	-10.481780	-0.692758	0.904865	-9.192574	2.869086
0.444856	-9.898791	1.198861	-0.148023	1.728776	6.871606	-0.560998	-0.262246	-0.366615	-0.694335	-7.444071	3.201458	-8.602701	-1.075093	-12.170462	-3.543861	3.667884	-10.875307	-0.104858	-3.398367	-12.301381	-0.290361	1.344610	-11.006226	3.148642	-1.463761	-10.218710	-3.742865	3.279216	-8.923556	-0.303862	-3.787035	-10.349629	-0.489366	0.955942	-9.054475	2.949637
0.448183	-9.833472	1.326263	-0.139317	1.905805	7.079270	-0.580108	-0.257502	-0.383548	-0.670863	-6.987554	2.927382	-8.715072	-1.221995	-12.303028	-3.244732	3.612592	-11.016577	0.067641	-3.511709	-12.131461	0.030596	1.322878	-10.845010	3.342969	-1.525767	-10.351424	-3.559320	3.308820	-9.064973	-0.246948	-3.815480	-10.179857	-0.283992	1.019107	-8.893406	3.028381
0.458831	-9.745812	1.460103	-0.105451	2.146635	7.296238	-0.600639	-0.251575	-0.400848	-0.644410	-6.591013	2.582344	-8.824724	-1.295082	-12.314622	-3.060611	3.568893	-11.072932	0.225717	-3.589612	-11.941748	0.194555	1.274364	-10.700058	3.480882	-1.529792	-10.366820	-3.449173	3.334183	-9.125130	-0.162845	-3.824322	-9.993946	-0.194007	1.039654	-8.752256	3.092320
0.455970	-9.642848	1.554088	-0.153543	2.480903	7.286600	-0.617168	-0.245818	-0.407079	-0.626869	-6.162265	2.227881	-8.777562	-1.377449	-12.366923	-2.839798	3.549617	-11.119982	0.349115	-3.628237	-11.808088	0.419290	1.298828	-10.561148	3.608203	-1.567600	-10.430647	-3.303133	3.359466	-9.183707	-0.114220	-3.818388	-9.871813	-0.044045	1.108677	-8.624872	3.144868
0.487146	-9.560385	1.648702	-0.061585	2.694839	7.346687	-0.627718	-0.241728	-0.419315	-0.609683	-5.851835	1.958500	-8.664811	-1.542445	-12.410043	-2.570553	3.449868	-11.217918	0.536802	-3.749886	-11.601251	0.665658	1.242426	-10.409125	3.773013	-1.654508	-10.492087	-3.126327	3.337804	-9.299961	-0.018972	-3.861950	-9.683295	0.109884	1.130363	-8.491169	3.217238
0.462161	-9.470888	1.770291	-0.183365	2.918218	7.485690	-0.644992	-0.236579	-0.430214	-0.585604	-5.546759	1.616842	-8.645855	-1.658682	-12.469305	-2.295345	3.381465	-11.338571	0.757253	-3.828369	-11.383504	0.884827	1.211779	-10.252770	3.937426	-1.682133	-10.581662	-2.955840	3.358014	-9.450928	0.096758	-3.851820	-9.495861	0.224333	1.188328	-8.365127	3.276931
0.476575	-9.391172	1.883862	-0.161866	3.077236	7.574283	-0.664923	-0.228067	-0.440003	-0.558803	-5.317410	1.201029	-8.614442	-1.701440	-12.503928	-2.008484	3.362818	-11.382942	1.007586	-3.844794	-11.177334	1.097346	1.219464	-10.056347	4.113416	-1.658148	-10.654492	-2.768558	3.406110	-9.533506	0.247512	-3.801502	-9.327898	0.337273	1.262756	-8.206911	3.353343
0.521707	-9.281166	2.012886	-0.040974	3.335779	7.715600	-0.681171	-0.216402	-0.449256	-0.536047	-5.139497	0.803405	-8.498698	-1.799519	-12.569759	-1.757035	3.280655	-11.466151	1.238609	-3.915585	-11.003674	1.254550	1.164589	-9.900066	4.250194	-1.685534	-10.766562	-2.614643	3.394640	-9.662954	0.381001	-3.801599	-9.200478	0.396942	1.278574	-8.096870	3.392586
0.509051	-9.215092	2.105181	-0.132253	3.423503	7.713718	-0.697816	-0.203837	-0.456961	-0.512533	-4.972465	0.431458	-8.388226	-1.910832	-12.629455	-1.474469	3.165551	-11.544642	1.534437	-4.003199	-10.778079	1.388119	1.073184	-9.693266	4.397025	-1.705395	-10.893845	-2.446812	3.370988	-9.809031	0.562094	-3.797762	-9.042469	0.415775	1.278621	-7.957655	3.424681
0.481258	-9.125605	2.199894	-0.274383	3.572199	7.711884	-0.718861	-0.186004	-0.463314	-0.483715	-4.861559	-0.027259	-8.292447	-1.996107	-12.686193	-1.212128	3.080591	-11.592433	1.793006	-4.053924	-10.586069	1.499858	1.022774	-9.492308	4.504992	-1.717366	-11.023531	-2.288166	3.359332	-9.929771	0.716968	-3.775183	-8.923407	0.423820	1.301515	-7.829646	3.428954
0.477109	-9.043783	2.268683	-0.330812	3.694184	7.635379	-0.735741	-0.168437	-0.470320	-0.457289	-4.774644	-0.409997	-8.155789	-2.132706	-12.747468	-0.895718	2.946992	-11.620575	2.092053	-4.140322	-10.375612	1.622967	0.939376	-9.248718	4.610738	-1.778684	-11.181430	-2.088275	3.301015	-10.054537	0.899496	-3.786300	-8.809574	0.430410	1.293399	-7.682680	3.418181
0.436873	-8.948877	2.339706	-0.511115	3.842248	7.573850	-0.752984	-0.146702	-0.479059	-0.426611	-4.732933	-0.796627	-8.027745	-2.293310	-12.750914	-0.566100	2.806782	-11.642475	2.393702	-4.214908	-10.126814	1.762324	0.885183	-9.018375	4.722126	-1.861151	-11.287353	-1.858860	3.238940	-10.178914	1.100942	-3.782750	-8.663253	0.469564	1.317342	-7.554814	3.429366
0.414679	-8.853839	2.430499	-0.612469	3.997473	7.596920	-0.768994	-0.129184	-0.486479	-0.394080	-4.682392	-1.149421	-7.906703	-2.428037	-12.752666	-0.254079	2.681167	-11.621012	2.681119	-4.281866	-9.924470	1.882418	0.827339	-8.792815	4.817617	-1.937742	-11.389570	-1.633057	3.171462	-10.257916	1.302142	-3.791570	-8.561373	0.503441	1.317634	-7.429719	3.438640
0.381216	-8.760456	2.515460	-0.748571	4.145663	7.598318	-0.781248	-0.110565	-0.493128	-0.366402	-4.616383	-1.446774	-7.755109	-2.580396	-12.709860	0.058832	2.538464	-11.611864	2.989988	-4.329979	-9.664729	1.973548	0.788880	-8.566734	4.904704	-2.011779	-11.465738	-1.400221	3.107081	-10.367742	1.530936	-3.761362	-8.420607	0.514495	1.357498	-7.322612	3.445652
0.373024	-8.669424	2.598947	-0.789663	4.279227	7.603749	-0.795946	-0.092871	-0.497104	-0.332767	-4.586322	-1.788705	-7.613279	-2.757558	-12.616908	0.379662	2.391413	-11.545731	3.267685	-4.381962	-9.378287	2.074549	0.767008	-8.307110	4.962573	-2.129417	-11.498721	-1.154971	3.019554	-10.427544	1.733053	-3.753821	-8.260100	0.539916	1.395149	-7.188923	3.427940
0.356973	-8.545919	2.665870	-0.856476	4.510772	7.564829	-0.807010	-0.075957	-0.503549	-0.299003	-4.550268	-2.081540	-7.469945	-2.977394	-12.492268	0.686730	2.193158	-11.477857	3.556637	-4.454403	-9.070003	2.138125	0.716149	-8.055592	5.008032	-2.281621	-11.513652	-0.912711	2.888931	-10.499241	1.957196	-3.758630	-8.091387	0.538684	1.411922	-7.076976	3.408591
0.314593	-8.430799	2.728126	-0.996036	4.705287	7.514180	-0.818806	-0.059166	-0.507287	-0.262138	-4.530399	-2.393169	-7.322780	-3.205283	-12.326909	0.982446	1.958998	-11.367884	3.882529	-4.522063	-8.731022	2.138164	0.642217	-7.771997	5.038247	-2.428615	-11.511307	-0.670304	2.735665	-10.552282	2.229779	-3.745395	-7.915420	0.485414	1.418885	-6.956395	3.385497
0.262843	-8.299024	2.784734	-1.153794	4.934218	7.448324	-0.832264	-0.038777	-0.506777	-0.221383	-4.560058	-2.750491	-7.148251	-3.398292	-12.141094	1.269991	1.739397	-11.227344	4.231276	-4.542257	-8.399129	2.100075	0.595432	-7.485379	5.061360	-2.538081	-11.503401	-0.419205	2.599609	-10.589650	2.542080	-3.682046	-7.761436	0.410879	1.455643	-6.847685	3.372164
0.242160	-8.171038	2.846621	-1.211079	5.140755	7.405486	-0.845450	-0.016331	-0.502951	-0.178851	-4.638760	-3.113206	-6.939230	-3.591841	-11.939034	1.464402	1.532946	-11.099015	4.469554	-4.558198	-8.100337	2.039347	0.566588	-7.260319	5.044499	-2.670766	-11.451491	-0.242619	2.454021	-10.611472	2.762532	-3.637123	-7.612794	0.332326	1.487664	-6.772775	3.337477
0.217788	-8.064340	2.869208	-1.270006	5.289706	7.253997	-0.854557	-0.001092	-0.499569	-0.141992	-4.653792	-3.387645	-6.733179	-3.843908	-11.703150	1.682207	1.280304	-10.952322	4.711845	-4.610183	-7.790830	2.008674	0.514029	-7.040003	5.038313	-2.876591	-11.370281	-0.036368	2.247620	-10.619453	2.993271	-3.642867	-7.457961	0.290100	1.481345	-6.707134	3.319739
0.150032	-7.956138	2.910356	-1.454219	5.440831	7.162834	-0.861202	0.012634	-0.497364	-0.103925	-4.666506	-3.630815	-6.530302	-4.093610	-11.420498	1.881013	1.014595	-10.786267	4.963867	-4.615152	-7.454940	1.929364	0.493053	-6.820708	5.012219	-3.077395	-11.265929	0.165374	2.030810	-10.631698	3.248228	-3.598937	-7.300370	0.213726	1.509268	-6.666139	3.296580
0.108548	-7.854729	2.942688	-1.557455	5.564649	7.056097	-0.867944	0.026965	-0.492309	-0.059817	-4.751940	-3.890866	-6.295971	-4.264971	-11.143740	2.012622	0.797900	-10.602697	5.186674	-4.576815	-7.160053	1.830987	0.486056	-6.619010	5.005039	-3.203079	-11.137889	0.317820	1.859792	-10.596846	3.491873	-3.514923	-7.154202	0.136185	1.547948	-6.613159	3.310238
0.094718	-7.745804	2.985834	-1.569581	5.708881	6.983831	-0.874053	0.038780	-0.483727	-0.023136	-4.810174	-4.101653	-6.039402	-4.428448	-10.871314	2.124791	0.572853	-10.386832	5.403855	-4.520237	-6.897445	1.677649	0.481064	-6.412962	4.956713	-3.324514	-11.032590	0.464875	1.676787	-10.548108	3.743939	-3.416303	-7.058720	0.017733	1.584998	-6.574238	3.296798
0.081637	-7.648507	3.003796	-1.582997	5.811007	6.849387	-0.879196	0.054747	-0.473019	0.016404	-4.929920	-4.305428	-5.757532	-4.619137	-10.507476	2.222136	0.338500	-10.145000	5.582262	-4.460061	-6.565502	1.562186	0.497576	-6.203025	4.922312	-3.495408	-10.824668	0.598368	1.462229	-10.462192	3.958494	-3.336332	-6.882694	-0.061582	1.621305	-6.520218	3.298544
0.061195	-7.517032	3.029442	-1.618844	6.010945	6.740764	-0.881388	0.063933	-0.464653	0.056265	-5.013721	-4.466865	-5.484479	-4.800323	-10.201040	2.264606	0.066657	-9.903017	5.760844	-4.410355	-6.317204	1.390683	0.456626	-6.019181	4.886921	-3.647051	-10.669106	0.699078	1.219929	-10.371083	4.195316	-3.257083	-6.785270	-0.174845	1.609898	-6.487247	3.321393
0.007343	-7.415695	3.057196	-1.731469	6.118488	6.639317	-0.884633	0.075780	-0.450449	0.093690	-5.133131	-4.596037	-5.195576	-4.966936	-9.883674	2.296901	-0.194817	-9.647236	5.926085	-4.348050	-6.077154	1.235117	0.424069	-5.840715	4.864302	-3.794802	-10.493092	0.795331	0.977317	-10.256653	4.424516	-3.175915	-6.686572	-0.266453	1.596203	-6.450133	3.362732
-0.044581	-7.308518	3.096274	-1.835591	6.241809	6.571389	-0.886364	0.085984	-0.436090	0.129583	-5.250144	-4.686058	-4.908124	-5.091875	-9.545148	2.250894	-0.454093	-9.343699	6.052262	-4.230760	-5.843249	1.004130	0.407022	-5.641799	4.805499	-3.898254	-10.299784	0.834633	0.739527	-10.098335	4.636001	-3.037139	-6.597885	-0.412131	1.600642	-6.396435	3.389238
-0.072487	-7.183613	3.104652	-1.868245	6.398185	6.428607	-0.888235	0.097178	-0.416864	0.166790	-5.415819	-4.742370	-4.605000	-5.172862	-9.211267	2.165412	-0.681203	-9.020100	6.138880	-4.062346	-5.643295	0.738412	0.429313	-5.452128	4.711880	-3.968694	-10.113117	0.847594	0.522966	-9.921950	4.821062	-2.858178	-6.545145	-0.579407	1.633482	-6.353978	3.394062
-0.068104	-7.068300	3.086899	-1.821821	6.524462	6.229302	-0.888302	0.109369	-0.396126	0.205041	-5.618766	-4.756063	-4.295033	-5.255267	-8.901081	2.095153	-0.897526	-8.730118	6.215937	-3.917839	-5.467755	0.538376	0.439903	-5.296791	4.659160	-4.054088	-9.925688	0.867411	0.303653	-9.754725	4.988195	-2.716660	-6.492362	-0.689366	1.641082	-6.321398	3.431418
-0.083005	-6.966319	3.097352	-1.827802	6.624778	6.104918	-0.886809	0.117750	-0.377804	0.238682	-5.771793	-4.730152	-4.011678	-5.310663	-8.623906	2.024993	-1.096967	-8.412848	6.291165	-3.772129	-5.337104	0.342778	0.441567	-5.126046	4.608950	-4.112571	-9.761572	0.897921	0.101125	-9.550514	5.164093	-2.574037	-6.474770	-0.784294	1.639659	-6.263712	3.481878
-0.097922	-6.853760	3.117657	-1.830593	6.744637	6.010505	-0.884841	0.128760	-0.357640	0.269389	-5.937288	-4.662709	-3.742247	-5.349976	-8.375383	1.934526	-1.303531	-8.094383	6.355761	-3.604216	-5.256612	0.138534	0.442230	-4.975611	4.559769	-4.158852	-9.624200	0.923744	-0.112406	-9.343199	5.344979	-2.413091	-6.505428	-0.872248	1.633354	-6.224428	3.548987
-0.112478	-6.762167	3.145372	-1.829826	6.808645	5.935081	-0.882061	0.140532	-0.334387	0.300673	-6.134087	-4.543058	-3.494034	-5.389094	-8.157982	1.815240	-1.501372	-7.804752	6.371647	-3.468392	-5.188532	-0.053788	0.419330	-4.835302	4.502618	-4.206576	-9.492796	0.909745	-0.318853	-9.139566	5.466152	-2.285874	-6.523346	-0.959284	1.601849	-6.170115	3.597123
-0.145887	-6.667082	3.151652	-1.872106	6.880654	5.811616	-0.879350	0.149579	-0.312931	0.326259	-6.269166	-4.421121	-3.271121	-5.412650	-7.951882	1.738881	-1.682711	-7.442175	6.410899	-3.312426	-5.181882	-0.240049	0.417513	-4.672176	4.431970	-4.250136	-9.384679	0.967095	-0.520198	-8.874973	5.639113	-2.149912	-6.614680	-1.011835	1.580027	-6.104973	3.660184
-0.168143	-6.566701	3.179858	-1.888412	6.960211	5.746037	-0.873560	0.165897	-0.288346	0.355286	-6.481910	-4.223446	-3.077622	-5.431451	-7.752556	1.569434	-1.889673	-7.085658	6.366418	-3.151372	-5.177014	-0.472090	0.390406	-4.510116	4.324893	-4.288424	-9.266567	0.935982	-0.746646	-8.599669	5.732966	-2.008345	-6.691025	-1.105542	1.533433	-6.024127	3.691442
-0.207788	-6.456234	3.160940	-1.937360	7.050138	5.569930	-0.868173	0.178977	-0.261187	0.382132	-6.650354	-4.031879	-2.916679	-5.415517	-7.564544	1.457926	-2.041381	-6.721312	6.347115	-2.967405	-5.196886	-0.639916	0.406731	-4.353653	4.249273	-4.303442	-9.151851	0.964220	-0.929306	-8.308619	5.853409	-1.855330	-6.784193	-1.133622	1.518806	-5.940960	3.755567
