x	y	z	xd	yd	zd	q0	q1	q2	q3	wx	wy	wz	m0x	m0y	m0z	m1x	m1y	m1z	m2x	m2y	m2z	m3x	m3y	m3z	m4x	m4y	m4z	m5x	m5y	m5z	m6x	m6y	m6z	m7x	m7y	m7z
-0.459079	-11.628984	0.957101	-1.303144	-2.428438	2.350964	0.433786	-0.545985	-0.710899	-0.091395	-3.182869	-9.542301	1.167091	-0.898954	-16.501439	3.875018	-3.649664	-13.113213	-0.242448	2.620595	-14.913428	2.830511	-0.130115	-11.525203	-1.286955	-1.148917	-15.054376	5.232783	-3.899627	-11.666150	1.115318	2.370632	-13.466365	4.188276	-0.380078	-10.078139	0.070811
-0.509797	-11.683964	1.021862	-1.480488	-2.566392	2.543771	0.382680	-0.539504	-0.743005	-0.102145	-2.762438	-9.979766	1.042411	-1.155155	-16.454622	4.097033	-3.487163	-13.294151	-0.438732	2.422288	-14.802975	3.408584	0.090280	-11.642504	-1.127181	-1.598127	-14.968630	5.360204	-3.930135	-11.808159	0.824440	1.979316	-13.316982	4.671755	-0.352692	-10.156511	0.135991
-0.553308	-11.731039	1.126251	-1.622813	-2.653113	2.902393	0.329949	-0.529519	-0.773039	-0.114688	-2.271249	-10.396686	0.993913	-1.558496	-16.443580	4.147012	-3.247324	-13.416237	-0.750238	2.060543	-14.751947	3.944698	0.371716	-11.724604	-0.952551	-2.197819	-14.938162	5.298091	-3.886647	-11.910819	0.400842	1.421220	-13.246529	5.095778	-0.267607	-10.219186	0.198528
-0.590330	-11.775285	1.185649	-1.722259	-2.733844	3.043173	0.267880	-0.518083	-0.799809	-0.141902	-1.613956	-10.963151	0.848066	-1.812313	-16.501197	4.220409	-3.007601	-13.585490	-0.885464	1.750907	-14.694427	4.418012	0.555618	-11.778720	-0.687861	-2.629087	-15.004767	5.266152	-3.824376	-12.089060	0.160279	0.934132	-13.197997	5.463755	-0.261156	-10.282290	0.357882
-0.648945	-11.837017	1.323514	-1.915838	-2.884681	3.501222	0.219275	-0.497720	-0.823265	-0.162570	-0.940451	-11.243617	0.887755	-2.021432	-16.565734	4.235329	-2.741755	-13.752194	-1.014922	1.457120	-14.666404	4.775905	0.736797	-11.852865	-0.474346	-2.979173	-15.076244	5.164927	-3.699496	-12.262704	-0.085324	0.499379	-13.176914	5.705503	-0.220944	-10.363374	0.455252
-0.671066	-11.913964	1.400271	-1.935834	-3.091046	3.676447	0.173868	-0.479932	-0.840944	-0.179580	-0.336927	-11.380193	1.055848	-2.358371	-16.642248	4.130415	-2.432962	-13.823179	-1.165553	1.001422	-14.706863	5.113309	0.926831	-11.887794	-0.182660	-3.443419	-15.165578	4.931736	-3.518010	-12.346509	-0.364233	-0.083627	-13.230193	5.914630	-0.158218	-10.411124	0.618661
-0.708256	-11.968905	1.496600	-2.016563	-3.199408	3.931050	0.121100	-0.462680	-0.852794	-0.209772	0.369392	-11.616958	1.202214	-2.602047	-16.745407	4.009968	-2.099686	-13.914817	-1.256473	0.579495	-14.749479	5.386217	1.081856	-11.918889	0.119777	-3.802633	-15.291509	4.676881	-3.300272	-12.460919	-0.589559	-0.621091	-13.295581	6.053131	-0.118730	-10.464991	0.786691
-0.739560	-12.035095	1.592510	-2.069873	-3.343331	4.166817	0.072369	-0.441153	-0.862701	-0.236416	1.028522	-11.725849	1.494348	-2.875462	-16.866383	3.773850	-1.722201	-13.955614	-1.344491	0.052718	-14.834188	5.589323	1.205980	-11.923419	0.470982	-4.182620	-15.442955	4.288817	-3.029358	-12.532186	-0.829524	-1.254439	-13.410760	6.104290	-0.101178	-10.499991	0.985949
-0.794749	-12.091589	1.682925	-2.220014	-3.439163	4.369349	0.018797	-0.415761	-0.868142	-0.270404	1.745440	-11.860148	1.903735	-3.042787	-17.020046	3.506211	-1.288622	-14.011668	-1.379745	-0.451149	-14.930211	5.723417	1.303015	-11.921833	0.837461	-4.449540	-15.640715	3.850437	-2.695375	-12.632337	-1.035519	-1.857902	-13.550880	6.067643	-0.103738	-10.542502	1.181687
-0.838500	-12.161888	1.762818	-2.319699	-3.577697	4.517514	-0.034482	-0.383566	-0.871803	-0.302734	2.418110	-11.909919	2.497696	-3.109697	-17.226342	3.065646	-0.786631	-13.954618	-1.395204	-0.952526	-15.145916	5.714879	1.370540	-11.874191	1.254029	-4.605366	-15.911579	3.251037	-2.282300	-12.639854	-1.209813	-2.448195	-13.831152	5.900271	-0.125129	-10.559428	1.439421
-0.871271	-12.226156	1.845977	-2.351482	-3.702574	4.669292	-0.084848	-0.344795	-0.867672	-0.347941	3.155655	-11.905411	3.116423	-3.081195	-17.389769	2.719091	-0.393138	-13.852581	-1.313607	-1.338913	-15.339384	5.678884	1.349144	-11.802195	1.646187	-4.642689	-16.141254	2.773360	-1.954632	-12.604065	-1.259338	-2.900407	-14.090868	5.733153	-0.212351	-10.553680	1.700455
-0.929562	-12.262702	1.955114	-2.477551	-3.711868	4.909057	-0.122202	-0.307723	-0.861026	-0.386016	3.670008	-11.703727	3.697688	-2.958496	-17.533614	2.350966	0.051340	-13.711670	-1.160962	-1.688587	-15.558248	5.589061	1.321249	-11.736304	2.077134	-4.567926	-16.349783	2.259965	-1.558089	-12.527840	-1.251962	-3.298017	-14.374417	5.498060	-0.288180	-10.552474	1.986133
-0.955759	-12.297759	2.077341	-2.488581	-3.706817	5.183836	-0.161094	-0.267752	-0.849099	-0.425897	4.040923	-11.473280	4.413125	-2.745763	-17.687905	1.954304	0.457035	-13.547644	-0.978326	-2.018349	-15.804673	5.407462	1.184449	-11.664412	2.474833	-4.397413	-16.588488	1.702643	-1.194615	-12.448227	-1.229987	-3.669999	-14.705256	5.155801	-0.467201	-10.564994	2.223172
-1.036841	-12.345722	2.155955	-2.696193	-3.751415	5.283536	-0.197618	-0.219168	-0.834477	-0.465362	4.330754	-11.179945	5.254326	-2.456264	-17.828496	1.615491	0.816624	-13.387945	-0.744532	-2.231606	-16.084600	5.208311	1.041282	-11.644049	2.848288	-4.128742	-16.804405	1.222994	-0.855854	-12.363854	-1.137030	-3.904084	-15.060509	4.815814	-0.631196	-10.619958	2.455790
-1.087463	-12.422093	2.245715	-2.783304	-3.899554	5.419733	-0.227155	-0.174015	-0.816326	-0.501729	4.392172	-10.810497	6.022767	-2.032753	-17.952009	1.400463	1.165651	-13.202030	-0.390601	-2.352307	-16.358650	5.055473	0.846097	-11.608672	3.264408	-3.717339	-17.025521	0.849290	-0.518935	-12.275542	-0.941775	-4.036892	-15.432163	4.504300	-0.838488	-10.682184	2.713235
-1.137054	-12.499640	2.385042	-2.866585	-4.039514	5.728709	-0.253740	-0.120290	-0.796734	-0.535127	4.320733	-10.398048	6.846363	-1.559756	-17.977493	1.244069	1.429089	-12.932657	-0.027321	-2.395792	-16.563074	4.891048	0.593053	-11.518237	3.619659	-3.242814	-17.157716	0.540307	-0.253969	-12.112879	-0.731083	-4.078850	-15.743296	4.187286	-1.090005	-10.698460	2.915897
-1.207443	-12.518218	2.497940	-3.015613	-3.960622	5.927141	-0.273942	-0.064739	-0.775731	-0.564807	4.107378	-9.951159	7.596226	-1.024680	-17.967291	1.163713	1.642339	-12.650335	0.378229	-2.351593	-16.772898	4.743200	0.315425	-11.455942	3.957715	-2.688859	-17.258601	0.310329	-0.021841	-11.941644	-0.475155	-4.015773	-16.064208	3.889816	-1.348754	-10.747251	3.104331
-1.267736	-12.552261	2.619177	-3.123014	-3.940129	6.145777	-0.289653	-0.007520	-0.751931	-0.592152	3.734901	-9.497961	8.284391	-0.439033	-17.879662	1.155277	1.781442	-12.316009	0.815792	-2.195532	-16.966551	4.631042	0.024943	-11.402898	4.291556	-2.076361	-17.286200	0.171936	0.144114	-11.722547	-0.167549	-3.832860	-16.373090	3.647701	-1.612385	-10.809436	3.308215
-1.319047	-12.576993	2.769981	-3.184286	-3.896395	6.461825	-0.297083	0.049089	-0.725176	-0.619235	3.269961	-9.056728	8.813388	0.134420	-17.772093	1.266694	1.836178	-12.018502	1.281218	-2.032523	-17.139505	4.568843	-0.330766	-11.385914	4.583367	-1.448082	-17.301182	0.138009	0.253676	-11.547591	0.152533	-3.615026	-16.668594	3.440158	-1.913268	-10.915003	3.454682
-1.401346	-12.629276	2.907685	-3.359777	-3.939578	6.707758	-0.303857	0.109751	-0.697671	-0.639438	2.629642	-8.645786	9.318357	0.749263	-17.555527	1.386827	1.826126	-11.661406	1.702583	-1.764681	-17.262159	4.484248	-0.687819	-11.368038	4.800004	-0.764398	-17.211420	0.125709	0.312464	-11.317298	0.441465	-3.278343	-16.918052	3.223130	-2.201481	-11.023931	3.538886
-1.463795	-12.656830	3.000871	-3.447665	-3.903564	6.795780	-0.303783	0.171173	-0.666623	-0.658809	1.904871	-8.282785	9.685853	1.318150	-17.337625	1.640451	1.767435	-11.373793	2.120926	-1.478898	-17.357276	4.499845	-1.029614	-11.393444	4.980320	-0.103715	-17.118575	0.251093	0.345569	-11.154744	0.731568	-2.900764	-17.138227	3.110487	-2.451480	-11.174395	3.590962
-1.509072	-12.715202	3.103334	-3.489512	-3.963078	6.907401	-0.301759	0.231247	-0.637562	-0.670061	1.093273	-7.960982	9.925489	1.787727	-17.056973	1.963214	1.600600	-11.084488	2.505807	-1.205180	-17.389932	4.596016	-1.392307	-11.417447	5.138609	0.462307	-16.962701	0.468431	0.275181	-10.990216	1.011024	-2.530600	-17.295660	3.101233	-2.717726	-11.323175	3.643826
-1.591363	-12.756624	3.223673	-3.641823	-3.969582	7.080047	-0.293463	0.287271	-0.610131	-0.677566	0.330800	-7.695405	9.982274	2.235012	-16.702489	2.340101	1.347902	-10.791564	2.863554	-0.896999	-17.384438	4.732894	-1.784108	-11.473513	5.256347	1.026629	-16.742756	0.746931	0.139520	-10.831831	1.270384	-2.105381	-17.424705	3.139723	-2.992490	-11.513781	3.663177
-1.685615	-12.810958	3.332408	-3.811039	-4.018810	7.212912	-0.279537	0.346069	-0.580186	-0.682261	-0.445981	-7.506959	9.944752	2.610684	-16.348821	2.811073	1.101387	-10.554025	3.188389	-0.628869	-17.331324	4.941796	-2.138166	-11.536528	5.319112	1.550866	-16.514950	1.123120	0.041569	-10.720155	1.500436	-1.688687	-17.497454	3.253842	-3.197984	-11.702658	3.631159
-1.745817	-12.864199	3.426137	-3.889662	-4.054762	7.274852	-0.268026	0.403990	-0.552584	-0.677942	-1.273813	-7.382283	9.808970	2.923122	-15.932630	3.343518	0.783755	-10.328697	3.481529	-0.359894	-17.232249	5.223091	-2.499261	-11.628316	5.361103	2.030424	-16.229963	1.578671	-0.108942	-10.626031	1.716682	-1.252591	-17.529582	3.458245	-3.391958	-11.925650	3.596256
-1.813188	-12.927395	3.533071	-3.976729	-4.120409	7.384661	-0.250873	0.462481	-0.524033	-0.669749	-2.050381	-7.332417	9.572704	3.123439	-15.564190	3.870127	0.486675	-10.177195	3.703518	-0.165979	-17.122968	5.528422	-2.802742	-11.735973	5.361813	2.400645	-15.974238	2.050943	-0.236118	-10.587243	1.884334	-0.888772	-17.533017	3.709238	-3.525536	-12.146021	3.542629
-1.863292	-13.000564	3.624504	-4.021336	-4.211633	7.434028	-0.235128	0.513825	-0.499868	-0.656377	-2.730040	-7.324683	9.226572	3.251278	-15.079048	4.475769	0.102233	-10.003409	3.908842	0.008278	-16.931037	5.908628	-3.140767	-11.855398	5.341700	2.732718	-15.608272	2.618078	-0.416327	-10.532633	2.051150	-0.510283	-17.460261	4.050937	-3.659328	-12.384622	3.484009
-1.931676	-13.058228	3.731949	-4.098933	-4.255988	7.528176	-0.214029	0.569694	-0.471903	-0.637924	-3.372070	-7.427665	8.815858	3.281031	-14.644229	5.022540	-0.253866	-9.900877	4.019988	0.114747	-16.736871	6.285667	-3.420150	-11.993519	5.283116	2.956575	-15.280845	3.154533	-0.578322	-10.537493	2.151981	-0.209710	-17.373487	4.417661	-3.744607	-12.630135	3.415109
-1.988197	-13.133658	3.816967	-4.148610	-4.345769	7.569670	-0.192041	0.618066	-0.448932	-0.616096	-3.864134	-7.529517	8.374228	3.227122	-14.305048	5.507035	-0.553703	-9.859231	4.114170	0.136731	-16.578789	6.638222	-3.644094	-12.132972	5.245358	3.071953	-15.020157	3.645708	-0.708873	-10.574341	2.252843	-0.018438	-17.293899	4.776895	-3.799264	-12.848082	3.384030
-2.042667	-13.212324	3.914781	-4.194570	-4.448368	7.622236	-0.174525	0.656314	-0.430492	-0.594533	-4.191256	-7.656997	7.864494	3.081455	-13.872972	6.030665	-0.904557	-9.802977	4.147357	0.093478	-16.340873	7.021351	-3.892534	-12.270878	5.138042	3.132766	-14.670986	4.197487	-0.853246	-10.600991	2.314179	0.144789	-17.138887	5.188173	-3.841223	-13.068892	3.304864
-2.110554	-13.269912	3.986315	-4.269144	-4.483519	7.609907	-0.153944	0.699378	-0.409650	-0.565118	-4.499066	-7.851121	7.363527	2.895472	-13.497140	6.523818	-1.205375	-9.805413	4.167081	0.017285	-16.131097	7.406037	-4.083562	-12.439370	5.049300	3.141358	-14.363888	4.738240	-0.959489	-10.672161	2.381503	0.263171	-16.997844	5.620459	-3.837676	-13.306118	3.263722
-2.154389	-13.353873	4.078746	-4.276166	-4.589987	7.654192	-0.133851	0.737262	-0.390947	-0.534499	-4.685353	-8.053689	6.868849	2.593816	-13.109741	6.984061	-1.532824	-9.811447	4.139399	-0.170157	-15.893436	7.766043	-4.296797	-12.595143	4.921380	3.038771	-14.033868	5.267086	-1.087868	-10.735574	2.422424	0.274799	-16.817563	6.049068	-3.851841	-13.519270	3.204405
-2.240427	-13.416888	4.149319	-4.393110	-4.636278	7.638839	-0.114503	0.773387	-0.372729	-0.499834	-4.784428	-8.290635	6.380928	2.272848	-12.767395	7.422248	-1.797365	-9.862832	4.106094	-0.377087	-15.680567	8.123154	-4.447301	-12.776004	4.807000	2.908240	-13.737430	5.792736	-1.161973	-10.832867	2.476583	0.258305	-16.650603	6.493642	-3.811909	-13.746040	3.177488
-2.290720	-13.501378	4.238678	-4.415180	-4.735880	7.674871	-0.095800	0.806021	-0.355915	-0.463116	-4.798924	-8.525591	5.927163	1.899520	-12.399806	7.835050	-2.020493	-9.892642	4.047224	-0.637336	-15.429668	8.454969	-4.557349	-12.922504	4.667143	2.726382	-13.403077	6.315265	-1.193631	-10.895913	2.527440	0.189527	-16.432939	6.935185	-3.730487	-13.925775	3.147359
-2.322985	-13.544283	4.319282	-4.391195	-4.723239	7.684866	-0.078520	0.836989	-0.339267	-0.422117	-4.752806	-8.777056	5.499088	1.462835	-12.095665	8.213462	-2.236179	-9.959748	3.999776	-0.966401	-15.226344	8.759043	-4.665415	-13.090427	4.545357	2.465034	-13.116844	6.816039	-1.233980	-10.980927	2.602353	0.035797	-16.247524	7.361620	-3.663217	-14.111606	3.147934
-2.381704	-13.607621	4.414316	-4.431949	-4.765805	7.728096	-0.063538	0.864010	-0.323462	-0.380555	-4.604730	-9.034285	5.098434	1.044132	-11.854980	8.521098	-2.381975	-10.044513	3.940268	-1.288049	-15.070043	8.994709	-4.714155	-13.259575	4.413879	2.199981	-12.880477	7.251307	-1.226126	-11.070010	2.670478	-0.132199	-16.095540	7.724919	-3.558306	-14.285072	3.144089
-2.407696	-13.677549	4.488341	-4.385468	-4.826591	7.712435	-0.051690	0.886730	-0.308942	-0.339989	-4.390556	-9.261990	4.742822	0.515124	-11.626827	8.812056	-2.553997	-10.156481	3.870541	-1.709439	-14.927068	9.211723	-4.778560	-13.456722	4.270207	1.825169	-12.645105	7.695413	-1.243952	-11.174759	2.753898	-0.399394	-15.945346	8.095080	-3.468515	-14.475000	3.153564
-2.472605	-13.762957	4.568187	-4.436273	-4.919884	7.716786	-0.039927	0.908800	-0.293046	-0.294301	-4.113094	-9.511831	4.439453	0.007337	-11.397969	9.049375	-2.657390	-10.238490	3.800105	-2.119080	-14.769361	9.384138	-4.783807	-13.609882	4.134868	1.449770	-12.402484	8.095260	-1.214957	-11.243006	2.845990	-0.676647	-15.773877	8.430023	-3.341374	-14.614398	3.180753
-2.504196	-13.810291	4.647909	-4.413107	-4.915382	7.723633	-0.029539	0.927219	-0.278753	-0.248371	-3.815557	-9.714580	4.214563	-0.565964	-11.207619	9.235410	-2.771061	-10.374679	3.717824	-2.571919	-14.656850	9.516389	-4.777017	-13.823910	3.998803	1.000485	-12.181587	8.462349	-1.204612	-11.348647	2.944763	-1.005470	-15.630818	8.743328	-3.210568	-14.797878	3.225742
-2.549417	-13.900313	4.728159	-4.410908	-5.012649	7.733359	-0.018160	0.944078	-0.261756	-0.199678	-3.473435	-9.910224	4.075025	-1.149588	-11.061310	9.383088	-2.808236	-10.469564	3.647347	-3.048611	-14.576838	9.569553	-4.707260	-13.985092	3.833812	0.521564	-11.994775	8.803524	-1.137084	-11.403029	3.067784	-1.377460	-15.510304	8.989989	-3.036108	-14.918558	3.254248
-2.564478	-13.954246	4.786458	-4.350008	-5.022021	7.685310	-0.013573	0.957916	-0.245713	-0.147775	-3.074276	-10.113890	3.941037	-1.711904	-10.919038	9.463926	-2.835003	-10.554628	3.581252	-3.497658	-14.496305	9.583258	-4.620757	-14.131896	3.700584	0.038130	-11.805623	9.074895	-1.084968	-11.441214	3.192221	-1.747623	-15.382891	9.194227	-2.870722	-15.018482	3.311553
-2.581018	-13.993621	4.849646	-4.290996	-4.997687	7.653314	-0.007979	0.968217	-0.229734	-0.098557	-2.693586	-10.246931	3.912330	-2.369564	-10.855536	9.541763	-2.864948	-10.629617	3.566518	-4.029002	-14.495078	9.541733	-4.524387	-14.269159	3.566487	-0.557300	-11.681831	9.360274	-1.052685	-11.455912	3.385028	-2.216739	-15.321373	9.360243	-2.712124	-15.095453	3.384998
-2.626484	-14.035474	4.924189	-4.304275	-4.979918	7.645347	-0.009645	0.976203	-0.212048	-0.044383	-2.193619	-10.417735	3.911402	-3.020119	-10.823977	9.543873	-2.890980	-10.716810	3.546221	-4.536191	-14.524216	9.445114	-4.407052	-14.417050	3.447461	-1.169841	-11.582779	9.570155	-1.040702	-11.475612	3.572502	-2.685913	-15.283018	9.471395	-2.556774	-15.175852	3.473742
