x	y	z	xd	yd	zd	q0	q1	q2	q3	wx	wy	wz	m0x	m0y	m0z	m1x	m1y	m1z	m2x	m2y	m2z	m3x	m3y	m3z	m4x	m4y	m4z	m5x	m5y	m5z	m6x	m6y	m6z	m7x	m7y	m7z
1.102147	-11.110861	-0.281081	1.257319	-0.345743	-0.161363	0.490341	-0.634505	-0.454962	-0.387271	-9.303813	-4.941216	2.995701	-1.904426	-15.729548	0.508030	-1.982364	-10.210375	-1.844129	2.070821	-15.855056	0.081817	1.992883	-10.335883	-2.270342	-1.683796	-14.947579	2.335555	-1.761734	-9.428406	-0.016604	2.291451	-15.073086	1.909341	2.213513	-9.553913	-0.442818
1.184029	-11.097822	-0.205106	1.481567	-0.284428	-0.020940	0.414401	-0.619217	-0.559092	-0.363674	-10.342385	-6.211817	2.696528	-1.455645	-15.872796	0.949697	-1.672820	-10.860834	-2.341667	2.532369	-15.601853	1.099136	2.315195	-10.589892	-2.192228	-1.592375	-14.781667	2.620248	-1.809549	-9.769705	-0.671116	2.395639	-14.510724	2.769688	2.178465	-9.498762	-0.521677
1.269937	-11.092271	-0.153833	1.729600	-0.232984	0.067873	0.335712	-0.594235	-0.648973	-0.336180	-10.907982	-7.579042	2.299203	-1.115397	-15.893788	1.281634	-1.202911	-11.439805	-2.737616	2.763535	-15.198562	1.967600	2.676021	-10.744578	-2.051650	-1.602861	-14.599592	2.726429	-1.690375	-10.145608	-1.292821	2.276071	-13.904365	3.412395	2.188557	-9.450381	-0.606855
1.362568	-11.061233	-0.134733	2.013596	-0.073889	0.049789	0.255049	-0.559539	-0.722394	-0.316248	-10.885912	-9.074883	1.729846	-0.797083	-15.829682	1.752641	-0.735546	-12.023842	-2.885440	2.882662	-14.641614	2.776347	2.944198	-10.835774	-1.861734	-1.580951	-14.402187	2.913591	-1.519415	-10.596346	-1.724490	2.098794	-13.214119	3.937298	2.160330	-9.408279	-0.700783
1.420977	-11.013629	-0.087427	2.184236	0.140588	0.165162	0.181707	-0.520592	-0.784532	-0.283683	-10.529527	-10.337827	1.590617	-0.544905	-15.688828	2.129256	-0.241710	-12.509017	-2.949807	2.872075	-14.024119	3.375445	3.175270	-10.844308	-1.703618	-1.579722	-14.211087	2.992641	-1.276528	-11.031276	-2.086422	1.837258	-12.546378	4.238830	2.140453	-9.366567	-0.840233
1.469113	-10.947132	-0.097861	2.321819	0.428443	0.058044	0.114300	-0.477735	-0.833681	-0.252349	-9.829746	-11.410640	1.639692	-0.368923	-15.573452	2.486233	0.299119	-12.907044	-2.847058	2.710349	-13.465110	3.926016	3.378391	-10.798702	-1.407274	-1.625878	-14.124745	3.053077	-0.957835	-11.458337	-2.280213	1.453394	-12.016403	4.492861	2.121437	-9.349994	-0.840429
1.498847	-10.905859	-0.008764	2.369004	0.617307	0.353098	0.049312	-0.428170	-0.872417	-0.230494	-8.888290	-12.285493	1.653935	-0.229185	-15.341373	2.800501	0.858023	-13.199218	-2.697603	2.503774	-12.843423	4.314166	3.590982	-10.701268	-1.183938	-1.643893	-13.952060	3.062054	-0.556685	-11.809905	-2.436051	1.089066	-11.454110	4.575719	2.176274	-9.311955	-0.922385
1.574909	-10.819309	0.008336	2.641461	1.007761	0.363327	-0.013989	-0.382266	-0.901137	-0.204032	-7.949945	-12.935059	1.919295	-0.181518	-15.086541	3.085751	1.379165	-13.462062	-2.475304	2.213936	-12.255621	4.584983	3.774619	-10.631143	-0.976072	-1.696382	-13.781451	3.041851	-0.135699	-12.156973	-2.519205	0.699072	-10.950532	4.541083	2.259755	-9.326053	-1.019973
1.649437	-10.766175	0.006458	2.891164	1.241264	0.309284	-0.076575	-0.339735	-0.920870	-0.175257	-7.102709	-13.360919	2.359459	-0.261695	-14.899856	3.269590	1.861025	-13.624051	-2.195425	1.767909	-11.802106	4.781096	3.890629	-10.526301	-0.683918	-1.833164	-13.708163	2.937400	0.289555	-12.432358	-2.527614	0.196440	-10.610413	4.448907	2.319160	-9.334608	-1.016108
1.673946	-10.725920	0.055316	2.900200	1.378390	0.484905	-0.139523	-0.296084	-0.931532	-0.158478	-6.135443	-13.737707	2.765490	-0.296967	-14.718811	3.403875	2.339682	-13.709164	-1.890339	1.375092	-11.394226	4.870625	4.011741	-10.384579	-0.423589	-1.887130	-13.658849	2.814077	0.749518	-12.649202	-2.480137	-0.215071	-10.334264	4.280827	2.421577	-9.324618	-1.013387
1.741941	-10.673166	0.090929	3.123778	1.572383	0.603485	-0.196020	-0.253052	-0.936562	-0.142799	-5.246393	-13.859606	3.224126	-0.344419	-14.489578	3.578852	2.693171	-13.777573	-1.546194	1.064072	-10.986731	4.900297	4.101662	-10.274726	-0.224749	-1.918846	-13.553529	2.775739	1.118744	-12.841524	-2.349307	-0.510355	-10.050682	4.097183	2.527235	-9.338677	-1.027862
1.809322	-10.626402	0.123816	3.325556	1.753025	0.709600	-0.242035	-0.218660	-0.937697	-0.119716	-4.695440	-13.614706	3.595785	-0.462692	-14.296183	3.651932	3.017538	-13.800881	-1.210441	0.698632	-10.661912	4.853348	4.178861	-10.166610	-0.009025	-1.984879	-13.477184	2.645858	1.495351	-12.981882	-2.216516	-0.823556	-9.842913	3.847274	2.656674	-9.347611	-1.015100
1.876833	-10.584754	0.151658	3.513465	1.888723	0.799690	-0.290292	-0.187573	-0.932746	-0.102628	-4.202422	-13.408004	3.995060	-0.580144	-14.161863	3.679405	3.307267	-13.819073	-0.878064	0.379143	-10.437178	4.777807	4.266554	-10.094387	0.220337	-2.026116	-13.441708	2.500193	1.861295	-13.098918	-2.057277	-1.066829	-9.717023	3.598594	2.820583	-9.374232	-0.958875
1.970401	-10.571140	0.200695	3.805222	1.883214	0.988313	-0.334891	-0.162343	-0.923815	-0.089772	-3.836328	-13.132156	4.311325	-0.729117	-14.059354	3.614805	3.610963	-13.753475	-0.516799	-0.062335	-10.239836	4.598006	4.277745	-9.933957	0.466402	-2.069240	-13.474183	2.250384	2.270840	-13.168304	-1.881220	-1.402457	-9.654665	3.233585	2.937622	-9.348786	-0.898019
2.020937	-10.526428	0.230187	3.898725	2.003121	1.105309	-0.386076	-0.126154	-0.910157	-0.081519	-3.370342	-12.968642	4.909162	-0.872133	-13.965194	3.515712	3.876367	-13.630974	-0.136690	-0.503347	-10.070915	4.351526	4.245153	-9.736695	0.699124	-2.080702	-13.522210	1.984985	2.667798	-13.187989	-1.667418	-1.711916	-9.627930	2.820799	3.036584	-9.293710	-0.831604
2.059405	-10.461581	0.255225	3.932814	2.212286	1.206574	-0.436048	-0.087863	-0.892551	-0.074129	-3.005215	-12.739392	5.567571	-0.989709	-13.887575	3.413839	4.091137	-13.520649	0.243608	-0.853271	-9.947253	4.088563	4.227575	-9.580327	0.918331	-2.051318	-13.565849	1.749664	3.029528	-13.198923	-1.420568	-1.914880	-9.625528	2.424387	3.165966	-9.258602	-0.745844
2.127047	-10.415845	0.294077	4.081625	2.337696	1.357803	-0.481120	-0.055873	-0.872390	-0.065864	-2.853407	-12.411922	6.084770	-1.014048	-13.955686	3.212578	4.356652	-13.307059	0.617416	-1.229361	-9.998626	3.756004	4.141339	-9.349998	1.160842	-1.899189	-13.759036	1.429925	3.471510	-13.110408	-1.165237	-2.114502	-9.801975	1.973351	3.256198	-9.153347	-0.621811
2.188636	-10.353932	0.336786	4.199865	2.499131	1.542018	-0.527771	-0.013146	-0.846221	-0.072074	-2.646299	-12.102212	6.997029	-1.097313	-13.900968	3.063935	4.490754	-13.179771	1.001562	-1.481661	-9.934507	3.409574	4.106406	-9.213311	1.347201	-1.799779	-13.806069	1.193765	3.788288	-13.084873	-0.868608	-2.184127	-9.839608	1.539404	3.403940	-9.118412	-0.522969
2.278627	-10.314051	0.373757	4.406277	2.604561	1.642108	-0.569353	0.014837	-0.819539	-0.063026	-2.837713	-11.711055	7.381348	-1.151811	-13.897405	2.861532	4.569343	-13.038463	1.270739	-1.698646	-9.938646	3.032399	4.022507	-9.079704	1.441606	-1.688838	-13.888434	0.935002	4.032315	-13.029492	-0.655792	-2.235674	-9.929674	1.105869	3.485479	-9.070733	-0.484925
2.326157	-10.277401	0.351689	4.437892	2.664433	1.512886	-0.603333	0.041619	-0.794251	-0.058506	-2.947250	-11.301957	7.680548	-1.088162	-14.026924	2.691442	4.695264	-12.872689	1.587032	-1.876255	-10.105433	2.662873	3.907171	-8.951198	1.558462	-1.446326	-14.113225	0.725667	4.337100	-12.958989	-0.378743	-2.234418	-10.191734	0.697098	3.549008	-9.037498	-0.407313
2.389715	-10.284855	0.367376	4.528608	2.533188	1.584584	-0.635850	0.078444	-0.765428	-0.060499	-3.117066	-10.813963	8.280607	-0.979505	-14.100532	2.577042	4.803110	-12.648148	1.904777	-1.975919	-10.232559	2.362707	3.806696	-8.780174	1.690442	-1.170256	-14.259638	0.592527	4.612359	-12.807254	-0.079738	-2.166669	-10.391664	0.378192	3.615946	-8.939280	-0.294073
2.467083	-10.229593	0.423706	4.664876	2.673236	1.808568	-0.663245	0.111440	-0.737295	-0.063909	-3.328051	-10.336397	8.687985	-0.871265	-14.205145	2.431216	4.843683	-12.388815	2.230426	-2.089457	-10.423208	1.969740	3.625491	-8.606878	1.768951	-0.864697	-14.445304	0.445698	4.850251	-12.628974	0.244909	-2.082889	-10.663367	-0.015778	3.632059	-8.847037	-0.216567
2.506228	-10.186564	0.445379	4.632583	2.762386	1.862491	-0.691972	0.151050	-0.702792	-0.066646	-3.733172	-9.857728	9.152802	-0.679552	-14.357333	2.356727	4.878942	-12.105653	2.538589	-2.135409	-10.704289	1.624779	3.423085	-8.452609	1.806640	-0.486847	-14.674314	0.391432	5.071647	-12.422634	0.573293	-1.942704	-11.021270	-0.340517	3.615790	-8.769590	-0.158656
2.541955	-10.166526	0.470190	4.585120	2.756100	1.947702	-0.714129	0.195436	-0.668318	-0.071932	-4.216425	-9.284904	9.657044	-0.587838	-14.418391	2.249381	4.836583	-11.908023	2.772560	-2.147873	-10.854015	1.321200	3.276548	-8.343648	1.844378	-0.238265	-14.769946	0.311803	5.186156	-12.259579	0.834982	-1.798300	-11.205571	-0.616378	3.626121	-8.695204	-0.093199
2.572631	-10.126001	0.492446	4.523685	2.828390	1.989077	-0.733668	0.221640	-0.638183	-0.073000	-4.533379	-8.925868	9.652746	-0.404160	-14.514229	2.196133	4.775535	-11.615761	3.073428	-2.109987	-11.101873	0.993644	3.069708	-8.203405	1.870938	0.135758	-14.908563	0.311196	5.315453	-12.010096	1.188491	-1.570069	-11.496207	-0.891294	3.609626	-8.597740	-0.013999
2.606179	-10.076862	0.538534	4.466628	2.932914	2.101000	-0.753204	0.260122	-0.599357	-0.076105	-5.136026	-8.529749	9.799067	-0.182701	-14.631008	2.215371	4.708814	-11.335692	3.317178	-2.016443	-11.407732	0.716077	2.875071	-8.112416	1.817885	0.524972	-15.073790	0.397916	5.416487	-11.778474	1.499723	-1.308770	-11.850514	-1.101378	3.582744	-8.555198	0.000430
2.641383	-10.074150	0.554165	4.409717	2.871964	2.126230	-0.765390	0.301821	-0.563105	-0.077426	-5.769025	-8.009051	9.945054	0.018808	-14.733405	2.223044	4.590596	-11.087211	3.566184	-1.881431	-11.695768	0.444882	2.690357	-8.049575	1.788023	0.899099	-15.198162	0.488371	5.470887	-11.551968	1.831512	-1.001140	-12.160526	-1.289790	3.570648	-8.514332	0.053350
2.682688	-10.069100	0.595774	4.381945	2.813537	2.208424	-0.778365	0.337964	-0.523308	-0.077946	-6.408043	-7.679368	9.860308	0.225897	-14.799702	2.262348	4.432354	-10.799017	3.779001	-1.723731	-11.972390	0.211676	2.482726	-7.971705	1.728328	1.266909	-15.272132	0.621280	5.473366	-11.271447	2.137933	-0.682719	-12.444820	-1.429392	3.523739	-8.444135	0.087260
2.699278	-10.033027	0.631032	4.269204	2.865694	2.261562	-0.787418	0.374467	-0.483101	-0.079752	-7.030977	-7.402081	9.701052	0.441675	-14.879237	2.279889	4.279913	-10.574095	3.933274	-1.520901	-12.250530	-0.008822	2.317337	-7.945388	1.644563	1.624966	-15.340880	0.734991	5.463204	-11.035738	2.388376	-0.337611	-12.712173	-1.553719	3.500627	-8.407031	0.099666
2.735889	-10.025083	0.644722	4.237779	2.810697	2.235538	-0.794416	0.405865	-0.444400	-0.081765	-7.539730	-7.218623	9.445248	0.661183	-14.939612	2.281730	4.108052	-10.348267	4.024899	-1.288922	-12.519592	-0.236324	2.157947	-7.928247	1.506846	1.976163	-15.379616	0.840472	5.423032	-10.788270	2.583641	0.026058	-12.959595	-1.677582	3.472927	-8.368250	0.065588
2.769991	-10.011090	0.619623	4.201374	2.779588	2.080131	-0.798909	0.436451	-0.405274	-0.083716	-8.001678	-7.088221	9.146200	0.831746	-14.993932	2.220427	3.886335	-10.192422	4.121740	-1.046135	-12.726894	-0.487728	2.008454	-7.925385	1.413585	2.274544	-15.385754	0.891966	5.329133	-10.584244	2.793279	0.396664	-13.118716	-1.816189	3.451253	-8.317206	0.085124
2.796376	-9.986388	0.618950	4.140998	2.784850	1.998753	-0.807007	0.457645	-0.363481	-0.084745	-8.315053	-7.155694	8.740285	1.109788	-15.050921	2.316754	3.689408	-9.959431	4.166697	-0.688159	-13.061545	-0.651372	1.891461	-7.970055	1.198571	2.675823	-15.411799	1.126249	5.255443	-10.320309	2.976192	0.877876	-13.422423	-1.841877	3.457496	-8.330933	0.008066
2.870569	-10.010930	0.585238	4.237854	2.630607	1.823081	-0.804470	0.494305	-0.318592	-0.083610	-8.931909	-7.070356	8.330867	1.302896	-15.110710	2.298598	3.464804	-9.855629	4.224807	-0.373451	-13.272893	-0.833859	1.788456	-8.017813	1.092350	2.969674	-15.405967	1.233387	5.131582	-10.150887	3.159597	1.293327	-13.568150	-1.899070	3.455234	-8.313070	0.027139
2.917150	-10.012480	0.595004	4.233948	2.560819	1.785082	-0.808375	0.513055	-0.276148	-0.083952	-9.174069	-7.198537	7.886587	1.556268	-15.110445	2.388305	3.209803	-9.642805	4.224263	0.022040	-13.525945	-0.948685	1.675575	-8.058305	0.887273	3.319146	-15.335532	1.470919	4.972681	-9.867893	3.306877	1.784918	-13.751033	-1.866071	3.438453	-8.283393	-0.030113
2.967907	-9.990156	0.574491	4.256018	2.559965	1.653728	-0.803672	0.542983	-0.228415	-0.084305	-9.605588	-7.354076	7.374746	1.811458	-15.121252	2.445566	3.000685	-9.514067	4.219041	0.421422	-13.725360	-1.035711	1.610649	-8.118175	0.737765	3.644436	-15.260822	1.657714	4.833663	-9.653637	3.431190	2.254401	-13.864929	-1.823562	3.443628	-8.257744	-0.050087
3.035585	-9.973621	0.573826	4.321344	2.545128	1.590697	-0.800163	0.563901	-0.185003	-0.086771	-9.808248	-7.558045	6.924430	2.041165	-15.138900	2.561025	2.778854	-9.405535	4.168616	0.805097	-13.965219	-1.057622	1.542786	-8.231855	0.549969	3.927317	-15.195762	1.898305	4.665006	-9.462397	3.505897	2.691249	-14.022081	-1.720342	3.428938	-8.288717	-0.112751
3.081995	-10.001262	0.555693	4.313036	2.399980	1.484494	-0.791269	0.587734	-0.143538	-0.088651	-10.010305	-7.716139	6.490441	2.264069	-15.109888	2.715762	2.568306	-9.274749	4.079064	1.196786	-14.180162	-1.025430	1.501023	-8.345023	0.337872	4.188892	-15.083486	2.173212	4.493128	-9.248347	3.536514	3.121609	-14.153760	-1.567980	3.425845	-8.318621	-0.204678
3.135401	-10.016437	0.525432	4.321797	2.301347	1.346069	-0.778148	0.612936	-0.103445	-0.089964	-10.196936	-7.867694	6.053111	2.540752	-15.092179	2.789233	2.348070	-9.209941	3.956347	1.650015	-14.361341	-1.041232	1.457334	-8.479104	0.125882	4.489475	-14.944042	2.364341	4.296794	-9.061804	3.531455	3.598738	-14.213204	-1.466124	3.406057	-8.330966	-0.299010
3.189731	-10.021269	0.473051	4.353472	2.225670	1.153971	-0.766745	0.631889	-0.058798	-0.096757	-10.194486	-8.241050	5.699960	2.714078	-15.020147	3.012408	2.079403	-9.106845	3.806166	2.095935	-14.559627	-0.912616	1.461261	-8.646325	-0.118859	4.678694	-14.771667	2.732160	4.044020	-8.858365	3.525917	4.060551	-14.311146	-1.192865	3.425877	-8.397844	-0.399108
3.247927	-10.053420	0.453771	4.381480	2.080208	1.053770	-0.746614	0.658575	-0.011500	-0.093347	-10.375883	-8.572162	5.111412	2.846220	-14.865804	3.271469	1.825602	-8.963511	3.619717	2.497307	-14.691254	-0.709460	1.476688	-8.788961	-0.361211	4.809336	-14.517094	3.114699	3.788718	-8.614801	3.462947	4.460423	-14.342544	-0.866230	3.439804	-8.440251	-0.517981
3.291408	-10.046639	0.429381	4.365691	2.050661	0.945124	-0.721671	0.685543	0.031773	-0.090617	-10.478768	-8.900707	4.562349	2.901758	-14.680400	3.534144	1.570909	-8.832334	3.363965	2.881670	-14.801317	-0.463977	1.550821	-8.953251	-0.634157	4.851913	-14.237277	3.510944	3.521063	-8.389211	3.340765	4.831825	-14.358194	-0.487177	3.500976	-8.510128	-0.657357
3.351171	-10.052696	0.390519	4.392376	1.988656	0.795720	-0.692186	0.713034	0.075922	-0.081836	-10.564332	-9.251901	3.909920	2.966858	-14.512262	3.783048	1.373422	-8.764749	3.129552	3.266644	-14.880734	-0.188647	1.673209	-9.133221	-0.842142	4.889205	-13.968550	3.877705	3.295769	-8.221037	3.224209	5.188991	-14.337022	-0.093989	3.595555	-8.589509	-0.747485
3.438381	-10.070197	0.385148	4.488618	1.898866	0.740557	-0.663351	0.735222	0.117924	-0.074210	-10.522416	-9.616541	3.350152	2.983817	-14.293853	3.987453	1.174879	-8.692328	2.825271	3.612372	-14.900733	0.084042	1.803434	-9.299209	-1.078140	4.864680	-13.644559	4.189374	3.055742	-8.043035	3.027192	5.493235	-14.251440	0.285964	3.684297	-8.649915	-0.876218
3.509177	-10.060900	0.339699	4.540080	1.883652	0.581675	-0.631469	0.755951	0.159331	-0.066317	-10.390923	-10.024234	2.834433	2.929145	-14.041043	4.190230	0.992420	-8.626483	2.478027	3.914601	-14.885052	0.406512	1.977876	-9.470492	-1.305692	4.756836	-13.289766	4.498663	2.820110	-7.875206	2.786460	5.742292	-14.133775	0.714945	3.805566	-8.719215	-0.997259
3.586461	-10.049672	0.299614	4.607649	1.872514	0.442017	-0.595289	0.776243	0.200325	-0.054291	-10.206665	-10.462232	2.277583	2.919552	-13.852684	4.345814	0.830701	-8.668326	2.164269	4.229635	-14.857888	0.702567	2.140785	-9.673530	-1.478977	4.676284	-12.980334	4.736832	2.587434	-7.795976	2.555288	5.986368	-13.985538	1.093586	3.897518	-8.801180	-1.087959
3.653026	-10.064056	0.270484	4.645906	1.793991	0.337672	-0.562022	0.789503	0.241828	-0.048332	-9.887224	-10.946533	1.935807	2.791691	-13.584336	4.526118	0.702329	-8.665483	1.798583	4.459605	-14.779767	1.092606	2.370243	-9.860914	-1.634929	4.470818	-12.607407	5.001663	2.381456	-7.688554	2.274128	6.138732	-13.802838	1.568151	4.049370	-8.883985	-1.159385
3.734950	-10.059073	0.261991	4.723740	1.766401	0.290615	-0.521085	0.805141	0.281144	-0.034297	-9.548320	-11.434982	1.479028	2.618444	-13.329327	4.654851	0.606140	-8.706318	1.402402	4.625426	-14.692978	1.474838	2.613123	-10.069969	-1.777610	4.213146	-12.252098	5.199369	2.200843	-7.629089	1.946920	6.220129	-13.615748	2.019357	4.207825	-8.992739	-1.233092
3.810480	-10.076886	0.238894	4.781617	1.682189	0.209000	-0.478112	0.818587	0.317731	-0.019279	-9.147464	-11.897726	1.104454	2.344691	-13.086182	4.683076	0.568623	-8.760988	0.922984	4.721952	-14.584680	1.836477	2.945885	-10.259487	-1.923615	3.840239	-11.919975	5.318133	2.064172	-7.594782	1.558041	6.217501	-13.418474	2.471533	4.441434	-9.093281	-1.288558
3.917248	-10.091506	0.204350	4.912260	1.607324	0.089845	-0.431992	0.829018	0.355064	0.006489	-8.649822	-12.387558	0.583767	1.945896	-12.872793	4.623446	0.561935	-8.841242	0.400739	4.671003	-14.492384	2.184037	3.287042	-10.460833	-2.038669	3.335367	-11.632512	5.352192	1.951406	-7.600961	1.129486	6.060474	-13.252103	2.912783	4.676514	-9.220552	-1.309923
3.993859	-10.133612	0.173419	4.964571	1.462983	-0.022932	-0.382771	0.837171	0.388636	0.039930	-8.052543	-12.850611	0.014284	1.688450	-12.640789	4.576653	0.604703	-8.950462	-0.028450	4.677018	-14.327583	2.521613	3.593270	-10.637256	-2.083491	2.967752	-11.308305	5.343381	1.884005	-7.617978	0.738278	5.956320	-12.995099	3.288341	4.872573	-9.304772	-1.316763
4.076542	-10.138776	0.156591	5.033757	1.417884	-0.080045	-0.335572	0.840962	0.420169	0.060270	-7.438029	-13.289274	-0.151934	1.271419	-12.456003	4.377618	0.726065	-9.062927	-0.540677	4.506834	-14.209014	2.809484	3.961479	-10.815938	-2.108811	2.433304	-11.058677	5.212784	1.887950	-7.665601	0.294489	5.668719	-12.811688	3.644650	5.123365	-9.418612	-1.273645
4.160378	-10.177959	0.139171	5.102497	1.287013	-0.149776	-0.284154	0.842453	0.447359	0.096946	-6.701064	-13.688544	-0.523577	0.937561	-12.264539	4.179731	0.885858	-9.181203	-0.967148	4.339210	-14.054607	3.073186	4.287507	-10.971271	-2.073694	1.989654	-10.800782	5.046054	1.937951	-7.717446	-0.100825	5.391303	-12.590850	3.939508	5.339600	-9.507514	-1.207371
4.239090	-10.196770	0.139405	5.155248	1.210917	-0.171802	-0.234902	0.841335	0.470173	0.126152	-6.021477	-13.998161	-0.643642	0.559953	-12.111269	3.860523	1.137165	-9.314103	-1.416095	4.081442	-13.919664	3.287099	4.658654	-11.122499	-1.989518	1.488800	-10.590388	4.768357	2.066012	-7.793223	-0.508260	5.010290	-12.398784	4.194934	5.587502	-9.601619	-1.081684
4.330615	-10.229031	0.153868	5.240535	1.105473	-0.154398	-0.182269	0.836056	0.490641	0.164498	-5.213619	-14.310161	-0.770278	0.239075	-11.985176	3.436133	1.479217	-9.440821	-1.854265	3.809837	-13.787609	3.406310	5.049980	-11.243254	-1.884087	1.040030	-10.414028	4.379513	2.280173	-7.869674	-0.910885	4.610793	-12.216461	4.349690	5.850935	-9.672107	-0.940707
4.447970	-10.250374	0.153503	5.380983	1.029026	-0.171429	-0.130515	0.826562	0.507604	0.205181	-4.382583	-14.555781	-0.805041	-0.011686	-11.895187	2.994112	1.840393	-9.580976	-2.222614	3.543255	-13.665847	3.470723	5.395334	-11.351637	-1.746003	0.666154	-10.276197	3.952969	2.518233	-7.961987	-1.263757	4.221095	-12.046858	4.429580	6.073173	-9.732648	-0.787146
4.551959	-10.273282	0.158168	5.486289	0.950160	-0.179847	-0.081854	0.814101	0.521505	0.242018	-3.618848	-14.722039	-0.706900	-0.250690	-11.850193	2.455708	2.254269	-9.719465	-2.562776	3.217596	-13.574343	3.454858	5.722555	-11.443614	-1.563625	0.292952	-10.191163	3.431449	2.797911	-8.060434	-1.587034	3.761238	-11.915312	4.430600	6.266197	-9.784584	-0.587884
4.636975	-10.300986	0.173014	5.550579	0.862001	-0.160957	-0.033051	0.796755	0.532343	0.284079	-2.786758	-14.851082	-0.552539	-0.386203	-11.898136	1.841384	2.751220	-9.888382	-2.861537	2.933100	-13.539055	3.354531	6.070522	-11.529301	-1.348390	0.003469	-10.201653	2.826321	3.140891	-8.191898	-1.876600	3.322771	-11.842572	4.339468	6.460194	-9.832817	-0.363453
