x	y	z	xd	yd	zd	q0	q1	q2	q3	wx	wy	wz	m0x	m0y	m0z	m1x	m1y	m1z	m2x	m2y	m2z	m3x	m3y	m3z	m4x	m4y	m4z	m5x	m5y	m5z	m6x	m6y	m6z	m7x	m7y	m7z
1.184029	-11.097822	-0.205106	1.481567	-0.284428	-0.020940	0.414401	-0.619217	-0.559092	-0.363674	-10.342385	-6.211817	2.696528	-1.550844	-15.890387	0.617619	-1.823797	-10.541542	-2.087072	2.444899	-15.741726	0.508369	2.171947	-10.392881	-2.196321	-1.535654	-14.987298	2.402051	-1.808607	-9.638453	-0.302640	2.460089	-14.838637	2.292802	2.187136	-9.489792	-0.411889
1.269937	-11.092271	-0.153833	1.729600	-0.232984	0.067873	0.335712	-0.594235	-0.648973	-0.336180	-10.907982	-7.579042	2.299203	-1.147185	-15.973360	0.944375	-1.437911	-11.095294	-2.536996	2.793176	-15.433748	1.371420	2.502450	-10.555681	-2.109951	-1.477331	-14.840551	2.559227	-1.768057	-9.962484	-0.922144	2.463031	-14.300938	2.986272	2.172305	-9.422872	-0.495099
1.362568	-11.061233	-0.134733	2.013596	-0.073889	0.049789	0.255049	-0.559539	-0.722394	-0.316248	-10.885912	-9.074883	1.729846	-0.761924	-15.969604	1.421577	-1.036202	-11.675381	-2.759861	3.027528	-14.960168	2.209673	2.753250	-10.665946	-1.971765	-1.395686	-14.667170	2.800712	-1.669965	-10.372948	-1.380726	2.393766	-13.657735	3.588808	2.119487	-9.363513	-0.592631
1.420977	-11.013629	-0.087427	2.184236	0.140588	0.165162	0.181707	-0.520592	-0.784532	-0.283683	-10.529527	-10.337827	1.590617	-0.443486	-15.872282	1.829075	-0.592004	-12.180024	-2.897993	3.125725	-14.396499	2.869653	2.977206	-10.704241	-1.857415	-1.345003	-14.479170	2.945544	-1.493521	-10.786911	-1.781524	2.224207	-13.003386	3.986122	2.075689	-9.311128	-0.740946
1.469113	-10.947132	-0.097861	2.321819	0.428443	0.058044	0.114300	-0.477735	-0.833681	-0.252349	-9.829746	-11.410640	1.639692	-0.206126	-15.776254	2.226596	-0.085786	-12.613204	-2.870524	3.065353	-13.855993	3.495464	3.185692	-10.692942	-1.601656	-1.356234	-14.373936	3.069660	-1.235894	-11.210886	-2.027460	1.915245	-12.453675	4.338528	2.035584	-9.290625	-0.758592
1.498847	-10.905859	-0.008764	2.369004	0.617307	0.353098	0.049312	-0.428170	-0.872417	-0.230494	-8.888290	-12.285493	1.653935	-0.012877	-15.556615	2.596118	0.453261	-12.950649	-2.788272	2.941907	-13.238929	3.973646	3.408045	-10.632963	-1.410744	-1.351970	-14.177297	3.147760	-0.885832	-11.571330	-2.236630	1.602813	-11.859610	4.525288	2.068952	-9.253644	-0.859102
1.574909	-10.819309	0.008336	2.641461	1.007761	0.363327	-0.013989	-0.382266	-0.901137	-0.204032	-7.949945	-12.935059	1.919295	0.079740	-15.303017	2.945392	0.969598	-13.261195	-2.625884	2.718002	-12.640741	4.342481	3.607860	-10.598919	-1.228795	-1.394000	-13.974542	3.196876	-0.504142	-11.932720	-2.374400	1.244262	-11.312266	4.593966	2.134120	-9.270445	-0.977310
1.649437	-10.766175	0.006458	2.891164	1.241264	0.309284	-0.076575	-0.339735	-0.920870	-0.175257	-7.102709	-13.360919	2.359459	0.030962	-15.094605	3.201641	1.455231	-13.473622	-2.396919	2.326299	-12.150418	4.638020	3.750568	-10.529435	-0.960539	-1.536668	-13.853241	3.162257	-0.112399	-12.232258	-2.436303	0.758669	-10.909053	4.598636	2.182938	-9.288070	-0.999924
1.673946	-10.725920	0.055316	2.900200	1.378390	0.484905	-0.139523	-0.296084	-0.931532	-0.158478	-6.135443	-13.737707	2.765490	0.009201	-14.885353	3.400702	1.946411	-13.608976	-2.132658	1.962221	-11.696148	4.820099	3.899430	-10.419771	-0.713262	-1.612357	-13.755650	3.093588	0.324852	-12.479274	-2.439772	0.340662	-10.566445	4.512985	2.277871	-9.290069	-1.020376
1.741941	-10.673166	0.090929	3.123778	1.572383	0.603485	-0.196020	-0.253052	-0.936562	-0.142799	-5.246393	-13.859606	3.224126	-0.029595	-14.636467	3.623750	2.327332	-13.719044	-1.817135	1.655834	-11.250242	4.924831	4.012761	-10.332819	-0.516054	-1.664403	-13.616735	3.087514	0.692524	-12.699312	-2.353371	0.021026	-10.230511	4.388595	2.377953	-9.313087	-1.052290
1.809322	-10.626402	0.123816	3.325556	1.753025	0.709600	-0.242035	-0.218660	-0.937697	-0.119716	-4.695440	-13.614706	3.595785	-0.151638	-14.414498	3.749765	2.677968	-13.780022	-1.502927	1.286838	-10.880856	4.951497	4.116444	-10.246380	-0.301195	-1.761938	-13.501473	2.992586	1.067668	-12.866997	-2.260105	-0.323463	-9.967831	4.194319	2.506143	-9.333355	-1.058373
1.876833	-10.584754	0.151658	3.513465	1.888723	0.799690	-0.290292	-0.187573	-0.932746	-0.102628	-4.202422	-13.408004	3.995060	-0.284301	-14.249661	3.823048	2.993313	-13.827549	-1.184852	0.950847	-10.612188	4.938038	4.228461	-10.190076	-0.069862	-1.841530	-13.429661	2.872977	1.436084	-13.007549	-2.134924	-0.606383	-9.792188	3.987967	2.671232	-9.370076	-1.019934
1.970401	-10.571140	0.200695	3.805222	1.883214	0.988313	-0.334891	-0.162343	-0.923815	-0.089772	-3.836328	-13.132156	4.311325	-0.461917	-14.103858	3.806950	3.321643	-13.799751	-0.839790	0.490402	-10.355368	4.827688	4.273962	-10.051260	0.180948	-1.939307	-13.413258	2.649197	1.844253	-13.109151	-1.997543	-0.986988	-9.664768	3.669935	2.796572	-9.360660	-0.976805
2.020937	-10.526428	0.230187	3.898725	2.003121	1.105309	-0.386076	-0.126154	-0.910157	-0.081519	-3.370342	-12.968642	4.909162	-0.642915	-13.966185	3.747557	3.614654	-13.715563	-0.472668	0.019872	-10.124766	4.644335	4.277441	-9.874144	0.424111	-2.012616	-13.414918	2.398473	2.244954	-13.164296	-1.821751	-1.349829	-9.573499	3.295251	2.907741	-9.322877	-0.924973
2.059405	-10.461581	0.255225	3.932814	2.212286	1.206574	-0.436048	-0.087863	-0.892551	-0.074129	-3.005215	-12.739392	5.567571	-0.801788	-13.851937	3.673538	3.858198	-13.635399	-0.099741	-0.369898	-9.948118	4.430950	4.290088	-9.731581	0.657670	-2.042972	-13.422006	2.165353	2.617014	-13.205469	-1.607926	-1.611082	-9.518188	2.922765	3.048904	-9.301650	-0.850515
2.127047	-10.415845	0.294077	4.081625	2.337696	1.357803	-0.481120	-0.055873	-0.872390	-0.065864	-2.853407	-12.411922	6.084770	-0.899944	-13.870486	3.487962	4.143923	-13.462360	0.264169	-0.799688	-9.925957	4.144191	4.244179	-9.517830	0.920398	-1.981958	-13.567725	1.833398	3.061909	-13.159599	-1.390394	-1.881702	-9.623196	2.489627	3.162165	-9.215069	-0.734166
2.188636	-10.353932	0.336786	4.199865	2.499131	1.542018	-0.527771	-0.013146	-0.846221	-0.072074	-2.646299	-12.102212	6.997029	-1.030333	-13.788292	3.349057	4.309587	-13.358424	0.647119	-1.105867	-9.818200	3.831404	4.234053	-9.388332	1.129466	-1.941523	-13.590659	1.579686	3.398397	-13.160790	-1.122251	-2.017057	-9.620566	2.062033	3.322863	-9.190698	-0.639904
2.278627	-10.314051	0.373757	4.406277	2.604561	1.642108	-0.569353	0.014837	-0.819539	-0.063026	-2.837713	-11.711055	7.381348	-1.130515	-13.760487	3.148901	4.416540	-13.236472	0.922788	-1.375427	-9.781356	3.475294	4.171629	-9.257341	1.249180	-1.882935	-13.655044	1.298835	3.664121	-13.131029	-0.927279	-2.127847	-9.675913	1.625227	3.419209	-9.151898	-0.600886
2.326157	-10.277401	0.351689	4.437892	2.664433	1.512886	-0.603333	0.041619	-0.794251	-0.058506	-2.947250	-11.301957	7.680548	-1.131914	-13.860265	2.961508	4.565796	-13.097965	1.242495	-1.616379	-9.892686	3.115168	4.081331	-9.130386	1.396156	-1.710035	-13.856706	1.046889	3.987675	-13.094406	-0.672123	-2.194500	-9.889127	1.200550	3.503210	-9.126827	-0.518463
2.389715	-10.284855	0.367376	4.528608	2.533188	1.584584	-0.635850	0.078444	-0.765428	-0.060499	-3.117066	-10.813963	8.280607	-1.081807	-13.916792	2.821255	4.696067	-12.897690	1.565227	-1.778527	-9.977947	2.812118	3.999347	-8.958845	1.556090	-1.493306	-13.994116	0.865574	4.284568	-12.975014	-0.390454	-2.190026	-10.055272	0.856436	3.587848	-9.036170	-0.399592
2.467083	-10.229593	0.423706	4.664876	2.673236	1.808568	-0.663245	0.111440	-0.737295	-0.063909	-3.328051	-10.336397	8.687985	-1.034535	-14.007815	2.639738	4.766454	-12.666753	1.898061	-1.961624	-10.123396	2.412166	3.839364	-8.782333	1.670489	-1.249184	-14.175128	0.658341	4.551804	-12.834065	-0.083335	-2.176274	-10.290708	0.430769	3.624715	-8.949646	-0.310908
2.506228	-10.186564	0.445379	4.632583	2.762386	1.862491	-0.691972	0.151050	-0.702792	-0.066646	-3.733172	-9.857728	9.152802	-0.904289	-14.154561	2.512745	4.830348	-12.414908	2.216854	-2.079611	-10.360101	2.042968	3.655025	-8.620448	1.747078	-0.929747	-14.408042	0.529037	4.804890	-12.668389	0.233146	-2.105069	-10.613582	0.059260	3.629567	-8.873929	-0.236631
2.541955	-10.166526	0.470190	4.585120	2.756100	1.947702	-0.714129	0.195436	-0.668318	-0.071932	-4.216425	-9.284904	9.657044	-0.845700	-14.217324	2.373592	4.814135	-12.227887	2.465290	-2.144895	-10.491067	1.720067	3.514939	-8.501629	1.811765	-0.708880	-14.515633	0.400703	4.950955	-12.526196	0.492401	-2.008075	-10.789376	-0.252822	3.651759	-8.799938	-0.161124
2.572631	-10.126001	0.492446	4.523685	2.828390	1.989077	-0.733668	0.221640	-0.638183	-0.073000	-4.533379	-8.925868	9.652746	-0.704455	-14.322277	2.266260	4.785854	-11.957678	2.781217	-2.173551	-10.713871	1.360078	3.316758	-8.349272	1.875036	-0.371044	-14.673835	0.325836	5.119265	-12.309235	0.840794	-1.840139	-11.065429	-0.580346	3.650169	-8.700830	-0.065388
2.606179	-10.076862	0.538534	4.466628	2.932914	2.101000	-0.753204	0.260122	-0.599357	-0.076105	-5.136026	-8.529749	9.799067	-0.517183	-14.455148	2.223393	4.748652	-11.699730	3.047194	-2.140500	-10.997715	1.035538	3.125336	-8.242297	1.859338	-0.007077	-14.864962	0.333460	5.258759	-12.109544	1.157261	-1.630393	-11.407529	-0.854395	3.635442	-8.652111	-0.030594
2.641383	-10.074150	0.554165	4.409717	2.871964	2.126230	-0.765390	0.301821	-0.563105	-0.077426	-5.769025	-8.009051	9.945054	-0.338937	-14.577121	2.174720	4.661606	-11.465073	3.319150	-2.061659	-11.273645	0.718947	2.938884	-8.161597	1.863377	0.353649	-15.019465	0.351356	5.354192	-11.907416	1.495786	-1.369073	-11.715989	-1.104417	3.631470	-8.603940	0.040013
2.682688	-10.069100	0.595774	4.381945	2.813537	2.208424	-0.778365	0.337964	-0.523308	-0.077946	-6.408043	-7.679368	9.860308	-0.146763	-14.670918	2.156378	4.534729	-11.189681	3.558027	-1.954993	-11.545961	0.434476	2.726499	-8.064724	1.836124	0.717773	-15.131466	0.412684	5.399266	-11.650229	1.814332	-1.090456	-12.006509	-1.309219	3.591036	-8.525272	0.092429
2.699278	-10.033027	0.631032	4.269204	2.865694	2.261562	-0.787418	0.374467	-0.483101	-0.079752	-7.030977	-7.402081	9.701052	0.061719	-14.777196	2.124841	4.409038	-10.970116	3.739451	-1.795332	-11.825604	0.165386	2.551986	-8.018524	1.779996	1.080509	-15.237193	0.466386	5.427827	-11.430113	2.080996	-0.776543	-12.285601	-1.493068	3.570775	-8.478521	0.121541
2.735889	-10.025083	0.644722	4.237779	2.810697	2.235538	-0.794416	0.405865	-0.444400	-0.081765	-7.539730	-7.218623	9.445248	0.280361	-14.867000	2.081553	4.262426	-10.746878	3.861369	-1.601362	-12.101053	-0.111313	2.380704	-7.980931	1.668504	1.443507	-15.315584	0.517627	5.425572	-11.195462	2.297444	-0.438216	-12.549637	-1.675238	3.543850	-8.429515	0.104578
2.769991	-10.011090	0.619623	4.201374	2.779588	2.080131	-0.798909	0.436451	-0.405274	-0.083716	-8.001678	-7.088221	9.146200	0.453965	-14.941394	1.987669	4.063396	-10.584331	3.984668	-1.391642	-12.317407	-0.401562	2.217789	-7.960343	1.595437	1.758143	-15.352902	0.528291	5.367573	-10.995838	2.525290	-0.087464	-12.728914	-1.860939	3.521967	-8.371850	0.136060
2.796376	-9.986388	0.618950	4.140998	2.784850	1.998753	-0.807007	0.457645	-0.363481	-0.084745	-8.315053	-7.155694	8.740285	0.746546	-15.039416	2.031572	3.891221	-10.353643	4.069842	-1.065077	-12.665840	-0.630036	2.079599	-7.980066	1.408234	2.189019	-15.429193	0.702157	5.333695	-10.743419	2.740427	0.377397	-13.055616	-1.959451	3.522072	-8.369843	0.078819
2.870569	-10.010930	0.585238	4.237854	2.630607	1.823081	-0.804470	0.494305	-0.318592	-0.083610	-8.931909	-7.070356	8.330867	0.951130	-15.119408	1.984151	3.683088	-10.238780	4.155758	-0.773770	-12.890828	-0.854538	1.958188	-8.010200	1.317069	2.508979	-15.453522	0.775236	5.240937	-10.572895	2.946842	0.784079	-13.224943	-2.063453	3.516037	-8.344315	0.108154
2.917150	-10.012480	0.595004	4.233948	2.560819	1.785082	-0.808375	0.513055	-0.276148	-0.083952	-9.174069	-7.198537	7.886587	1.230462	-15.158856	2.033044	3.449491	-10.020417	4.194608	-0.398822	-13.167022	-1.029314	1.820207	-8.028584	1.132250	2.900563	-15.431661	0.967051	5.119592	-10.293222	3.128615	1.271278	-13.439827	-2.095306	3.490308	-8.301389	0.066257
2.967907	-9.990156	0.574491	4.256018	2.559965	1.653728	-0.803672	0.542983	-0.228415	-0.084305	-9.605588	-7.354076	7.374746	1.507672	-15.198649	2.061271	3.253785	-9.880092	4.220911	-0.014416	-13.388929	-1.164897	1.731697	-8.070373	0.994742	3.263247	-15.394157	1.123331	5.009360	-10.075600	3.282970	1.741159	-13.584437	-2.102838	3.487272	-8.265880	0.056802
3.035585	-9.973621	0.573826	4.321344	2.545128	1.590697	-0.800163	0.563901	-0.185003	-0.086771	-9.808248	-7.558045	6.924430	1.767473	-15.249756	2.149644	3.043461	-9.759259	4.205438	0.362960	-13.654558	-1.238967	1.638948	-8.164061	0.816827	3.591186	-15.369460	1.337400	4.867175	-9.878962	3.393194	2.186673	-13.774262	-2.051211	3.462662	-8.283764	0.004583
3.081995	-10.001262	0.555693	4.313036	2.399980	1.484494	-0.791269	0.587734	-0.143538	-0.088651	-10.010305	-7.716139	6.490441	2.027395	-15.258146	2.281561	2.841605	-9.615949	4.153105	0.756122	-13.900085	-1.259560	1.570332	-8.257888	0.611985	3.904176	-15.300144	1.591684	4.718386	-9.657947	3.463228	2.632903	-13.942083	-1.949436	3.447113	-8.299886	-0.077892
3.135401	-10.016437	0.525432	4.321797	2.301347	1.346069	-0.778148	0.612936	-0.103445	-0.089964	-10.196936	-7.867694	6.053111	2.336460	-15.270650	2.338079	2.630870	-9.531556	4.063223	1.205776	-14.113047	-1.319996	1.500186	-8.373953	0.405148	4.252382	-15.197848	1.768919	4.546792	-9.458754	3.494063	3.121698	-14.040246	-1.889155	3.416108	-8.301151	-0.164011
3.189731	-10.021269	0.473051	4.353472	2.225670	1.153971	-0.766745	0.631889	-0.058798	-0.096757	-10.194486	-8.241050	5.699960	2.567597	-15.238497	2.546827	2.367572	-9.410448	3.958856	1.668615	-14.349887	-1.248196	1.468590	-8.521837	0.163833	4.515291	-15.069457	2.125030	4.315266	-9.241407	3.537059	3.616309	-14.180846	-1.669994	3.416284	-8.352797	-0.257964
3.247927	-10.053420	0.453771	4.381480	2.080208	1.053770	-0.746614	0.658575	-0.011500	-0.093347	-10.375883	-8.572162	5.111412	2.763396	-15.126221	2.801348	2.115094	-9.248632	3.818036	2.097305	-14.525406	-1.096772	1.449004	-8.647817	-0.080085	4.723595	-14.859191	2.507557	4.075293	-8.981602	3.524245	4.057505	-14.258376	-1.390564	3.409203	-8.380787	-0.373876
3.291408	-10.046639	0.429381	4.365691	2.050661	0.945124	-0.721671	0.685543	0.031773	-0.090617	-10.478768	-8.900707	4.562349	2.892667	-14.980997	3.072468	1.854132	-9.096328	3.612946	2.522861	-14.681489	-0.899124	1.484326	-8.796820	-0.358646	4.853782	-14.620621	2.917040	3.815247	-8.735952	3.457517	4.483976	-14.321114	-1.054552	3.445441	-8.436445	-0.514074
3.351171	-10.052696	0.390519	4.392376	1.988656	0.795720	-0.692186	0.713034	0.075922	-0.081836	-10.564332	-9.251901	3.909920	3.023859	-14.843656	3.337200	1.644532	-9.004964	3.421686	2.949949	-14.803248	-0.661913	1.570623	-8.964556	-0.577427	4.969942	-14.383462	3.305883	3.590616	-8.544770	3.390370	4.896033	-14.343054	-0.693230	3.516707	-8.504363	-0.608743
3.438381	-10.070197	0.385148	4.488618	1.898866	0.740557	-0.663351	0.735222	0.117924	-0.074210	-10.522416	-9.616541	3.350152	3.108347	-14.652767	3.568239	1.429958	-8.906771	3.160141	3.344107	-14.867091	-0.419051	1.665718	-9.121096	-0.827149	5.024882	-14.087064	3.651152	3.346493	-8.341068	3.243054	5.260642	-14.301388	-0.336139	3.582252	-8.555393	-0.744236
3.509177	-10.060900	0.339699	4.540080	1.883652	0.581675	-0.631469	0.755951	0.159331	-0.066317	-10.390923	-10.024234	2.834433	3.125404	-14.423740	3.810699	1.223984	-8.813580	2.856389	3.705524	-14.895544	-0.118787	1.804104	-9.285385	-1.073097	5.000012	-13.754972	4.007155	3.098591	-8.144812	3.052844	5.580132	-14.226776	0.077669	3.678711	-8.616616	-0.876642
3.586461	-10.049672	0.299614	4.607649	1.872514	0.442017	-0.595289	0.776243	0.200325	-0.054291	-10.206665	-10.462232	2.277583	3.174505	-14.247380	4.003804	1.039287	-8.825096	2.575630	4.071320	-14.906195	0.161710	1.936102	-9.483911	-1.266464	4.988990	-13.457004	4.291810	2.853772	-8.034720	2.863636	5.885806	-14.115819	0.449716	3.750588	-8.693534	-0.978458
3.653026	-10.064056	0.270484	4.645906	1.793991	0.337672	-0.562022	0.789503	0.241828	-0.048332	-9.887224	-10.946533	1.935807	3.113401	-13.990088	4.241025	0.876845	-8.792138	2.246250	4.369319	-14.867670	0.546093	2.132763	-9.669719	-1.448681	4.859789	-13.092655	4.621478	2.623233	-7.894705	2.626703	6.115707	-13.970237	0.926546	3.879150	-8.772286	-1.068228
3.734950	-10.059073	0.261991	4.723740	1.766401	0.290615	-0.521085	0.805141	0.281144	-0.034297	-9.548320	-11.434982	1.479028	2.999947	-13.738746	4.435846	0.741593	-8.801780	1.881204	4.605194	-14.816403	0.934155	2.346840	-9.879436	-1.620487	4.670010	-12.738006	4.893456	2.411656	-7.801039	2.338814	6.275257	-13.815662	1.391765	4.016903	-8.878695	-1.162877
3.810480	-10.076886	0.238894	4.781617	1.682189	0.209000	-0.478112	0.818587	0.317731	-0.019279	-9.147464	-11.897726	1.104454	2.781730	-13.489178	4.549086	0.650594	-8.826889	1.431183	4.781718	-14.736274	1.317244	2.650582	-10.073985	-1.800659	4.361406	-12.395573	5.104652	2.230269	-7.733284	1.986749	6.361394	-13.642669	1.872810	4.230257	-8.980380	-1.245093
3.917248	-10.091506	0.204350	4.912260	1.607324	0.089845	-0.431992	0.829018	0.355064	0.006489	-8.649822	-12.387558	0.583767	2.428267	-13.260729	4.591151	0.580220	-8.879780	0.931642	4.815921	-14.664290	1.705129	2.967874	-10.283342	-1.954381	3.909922	-12.088133	5.246680	2.061875	-7.707185	1.587170	6.297576	-13.491695	2.360657	4.449529	-9.110746	-1.298852
3.993859	-10.133612	0.173419	4.964571	1.462983	-0.022932	-0.382771	0.837171	0.388636	0.039930	-8.052543	-12.850611	0.014284	2.200061	-13.008883	4.630520	0.568897	-8.961061	0.512943	4.888707	-14.517768	2.082099	3.257544	-10.469945	-2.035478	3.577436	-11.739917	5.332347	1.946273	-7.692094	1.214770	6.266083	-13.248801	2.783926	4.634919	-9.200979	-1.333651
4.076542	-10.138776	0.156591	5.033757	1.417884	-0.080045	-0.335572	0.840962	0.420169	0.060270	-7.438029	-13.289274	-0.151934	1.797261	-12.794988	4.542099	0.619091	-9.050915	0.004056	4.791674	-14.406078	2.435471	3.613504	-10.662005	-2.102572	3.063808	-11.455760	5.318196	1.885637	-7.711687	0.780153	6.058221	-13.066850	3.211568	4.880050	-9.322777	-1.326475
4.160378	-10.177959	0.139171	5.102497	1.287013	-0.149776	-0.284154	0.842453	0.447359	0.096946	-6.701064	-13.688544	-0.523577	1.462005	-12.572520	4.440504	0.716226	-9.148778	-0.429999	4.680721	-14.255284	2.764742	3.934941	-10.831542	-2.105761	2.623112	-11.161977	5.254261	1.877333	-7.738235	0.383757	5.841828	-12.844742	3.578499	5.096048	-9.420999	-1.292004
4.239090	-10.196770	0.139405	5.155248	1.210917	-0.171802	-0.234902	0.841335	0.470173	0.126152	-6.021477	-13.998161	-0.643642	1.063682	-12.379480	4.228471	0.895665	-9.265361	-0.897349	4.474228	-14.114215	3.062764	4.306211	-11.000096	-2.063056	2.107190	-10.906338	5.089253	1.939173	-7.792219	-0.036568	5.517736	-12.641073	3.923546	5.349718	-9.526954	-1.202274
4.330615	-10.229031	0.153868	5.240535	1.105473	-0.154398	-0.182269	0.836056	0.490641	0.164498	-5.213619	-14.310161	-0.770278	0.701619	-12.210168	3.905494	1.166962	-9.381120	-1.365175	4.238320	-13.968780	3.273805	4.703663	-11.139732	-1.996863	1.622964	-10.681266	4.807481	2.088307	-7.852218	-0.463187	5.159665	-12.439878	4.175793	5.625008	-9.610830	-1.094875
4.447970	-10.250374	0.153503	5.380983	1.029026	-0.171429	-0.130515	0.826562	0.507604	0.205181	-4.382583	-14.555781	-0.805041	0.398044	-12.077248	3.547838	1.467030	-9.514412	-1.770916	3.991777	-13.829445	3.425828	5.060764	-11.266609	-1.892925	1.200727	-10.495268	4.471440	2.269713	-7.932432	-0.847314	4.794460	-12.247465	4.349430	5.863446	-9.684629	-0.969324
4.551959	-10.273282	0.158168	5.486289	0.950160	-0.179847	-0.081854	0.814101	0.521505	0.242018	-3.618848	-14.722039	-0.706900	0.087379	-11.986382	3.088654	1.821286	-9.652420	-2.159792	3.671659	-13.712487	3.505186	5.405566	-11.378525	-1.743260	0.761312	-10.358538	4.035194	2.495220	-8.024576	-1.213252	4.345592	-12.084643	4.451726	6.079500	-9.750681	-0.796720
4.636975	-10.300986	0.173014	5.550579	0.862001	-0.160957	-0.033051	0.796755	0.532343	0.284079	-2.786758	-14.851082	-0.552539	-0.136482	-11.986380	2.540854	2.263297	-9.827427	-2.516812	3.375373	-13.644000	3.499587	5.775152	-11.485047	-1.558079	0.389670	-10.314502	3.504175	2.789449	-8.155549	-1.553491	3.901526	-11.972122	4.462908	6.301304	-9.813169	-0.594758
