x	y	z	xd	yd	zd	q0	q1	q2	q3	wx	wy	wz	m0x	m0y	m0z	m1x	m1y	m1z	m2x	m2y	m2z	m3x	m3y	m3z	m4x	m4y	m4z	m5x	m5y	m5z	m6x	m6y	m6z	m7x	m7y	m7z
0.743671	-10.280548	0.258348	-1.727355	1.020280	-0.771755	0.349186	0.117510	-0.088408	-0.925443	7.304271	-0.891545	-1.656973	1.067524	-7.393384	-4.563561	-0.444348	-6.891674	1.221119	3.602123	-10.348338	-3.644839	2.090251	-9.846629	2.139842	-0.395343	-8.730954	-4.829885	-1.907215	-8.229244	0.954796	2.139257	-11.685908	-3.911162	0.627384	-11.184198	1.873519
0.719668	-10.224297	0.256755	-1.775117	1.219768	-0.749373	0.339292	0.118787	-0.052452	-0.931676	7.275771	-0.846010	-1.572616	0.847227	-6.954662	-4.338611	-0.444039	-6.926294	1.520726	3.423302	-9.958795	-3.756358	2.132036	-9.930428	2.102979	-0.621002	-8.275156	-4.655783	-1.912268	-8.246789	1.203554	1.955073	-11.279290	-4.073529	0.663807	-11.250923	1.785807
0.691133	-10.162328	0.247009	-1.852928	1.452967	-0.769397	0.339744	0.114556	-0.007193	-0.933488	7.367497	-0.546492	-1.340056	0.678440	-6.513993	-4.084444	-0.374237	-7.001250	1.802359	3.228442	-9.589202	-3.882991	2.175765	-10.076458	2.003812	-0.821976	-7.782612	-4.457753	-1.874653	-8.269869	1.429050	1.728026	-10.857820	-4.256300	0.675349	-11.345077	1.630503
0.656810	-10.121240	0.191602	-1.931136	1.606668	-1.016383	0.329726	0.110282	0.042668	-0.936642	7.521153	-0.364627	-1.240940	0.432447	-6.101624	-3.822321	-0.318669	-7.076795	2.050061	3.002999	-9.161057	-4.001581	2.251882	-10.136228	1.870800	-1.079300	-7.348342	-4.222714	-1.830417	-8.323513	1.649668	1.491252	-10.407775	-4.401974	0.740135	-11.382946	1.470407
0.643925	-10.043515	0.134610	-1.928814	1.910008	-1.261498	0.329444	0.099315	0.091029	-0.934514	7.645204	-0.009162	-1.031559	0.320806	-5.746701	-3.523748	-0.215464	-7.139811	2.287591	2.820813	-8.827616	-4.031612	2.284544	-10.220726	1.779727	-1.230173	-6.934704	-3.951663	-1.766443	-8.327814	1.859676	1.269834	-10.015619	-4.459528	0.733564	-11.408729	1.351811
0.610362	-9.971442	0.119947	-2.001250	2.177954	-1.297418	0.316437	0.092609	0.131714	-0.934849	7.671354	0.085366	-1.015737	0.170474	-5.343834	-3.148465	-0.192706	-7.215666	2.540502	2.660492	-8.361204	-3.982305	2.297312	-10.233036	1.706662	-1.390070	-6.499067	-3.628194	-1.753250	-8.370899	2.060773	1.099948	-9.516437	-4.462034	0.736768	-11.388269	1.226933
0.574429	-9.850675	0.120751	-2.076581	2.648523	-1.233229	0.313623	0.091831	0.175842	-0.928594	7.771741	0.203602	-0.820703	-0.015438	-5.029062	-2.780664	-0.190608	-7.392524	2.731446	2.507756	-7.909918	-3.935722	2.332586	-10.273380	1.576388	-1.566233	-6.171211	-3.319674	-1.741403	-8.534674	2.192437	0.956961	-9.052067	-4.474732	0.781791	-11.415530	1.037378
0.561940	-9.790782	0.068592	-2.054452	2.813031	-1.427605	0.318392	0.091628	0.221617	-0.917124	7.882314	0.398293	-0.522464	-0.129796	-4.721106	-2.345548	-0.137582	-7.572528	2.933593	2.380103	-7.463011	-3.822831	2.372317	-10.314433	1.456310	-1.687067	-5.824324	-2.943726	-1.694854	-8.675746	2.335416	0.822832	-8.566229	-4.421008	0.815045	-11.417651	0.858133
0.559117	-9.712950	0.042370	-1.971775	3.056467	-1.484270	0.316163	0.092614	0.268106	-0.905308	8.001989	0.483434	-0.324524	-0.346061	-4.480624	-1.901277	-0.045851	-7.764848	3.111083	2.149462	-7.024794	-3.717747	2.449672	-10.309018	1.294613	-1.905893	-5.568439	-2.520616	-1.605684	-8.852663	2.491744	0.589630	-8.112609	-4.337086	0.889839	-11.396833	0.675273
0.562016	-9.634836	0.015544	-1.884772	3.294449	-1.559235	0.318546	0.081196	0.315413	-0.890197	8.122561	0.794933	-0.064614	-0.503594	-4.279674	-1.495095	0.091235	-7.909218	3.245431	1.900483	-6.665301	-3.623287	2.495312	-10.294844	1.117240	-2.089718	-5.334882	-2.103984	-1.494890	-8.964426	2.636543	0.314359	-7.720509	-4.232175	0.909187	-11.350052	0.508351
0.536770	-9.546717	-0.008903	-1.922209	3.574043	-1.639263	0.311657	0.065454	0.356580	-0.878315	8.159852	1.036037	0.033351	-0.547860	-4.081156	-1.140475	0.162923	-8.005053	3.342584	1.812007	-6.316752	-3.471384	2.522790	-10.240649	1.011675	-2.145240	-5.100839	-1.779713	-1.434457	-9.024736	2.703346	0.214628	-7.336435	-4.110622	0.925411	-11.260332	0.372437
0.538660	-9.426043	-0.022272	-1.843309	3.949478	-1.648111	0.307503	0.064650	0.388030	-0.866427	8.111278	1.038584	0.116589	-0.628163	-3.935888	-0.650525	0.283346	-8.234890	3.434538	1.659298	-5.928355	-3.257745	2.570807	-10.227356	0.827318	-2.240480	-4.912632	-1.318662	-1.328970	-9.211634	2.766401	0.046982	-6.905099	-3.925882	0.958491	-11.204100	0.159180
0.544536	-9.345544	-0.060771	-1.729176	4.150294	-1.752472	0.302614	0.059657	0.432919	-0.847023	8.217031	1.129673	0.273291	-0.690094	-3.840010	-0.217389	0.400608	-8.423015	3.498313	1.515607	-5.609028	-3.046781	2.606309	-10.192033	0.668920	-2.318449	-4.780156	-0.898994	-1.227747	-9.363161	2.816707	-0.112748	-6.549174	-3.728386	0.977954	-11.132178	-0.012685
0.544347	-9.265834	-0.081748	-1.659519	4.330217	-1.788704	0.297243	0.053171	0.470200	-0.829296	8.237864	1.206718	0.378156	-0.759259	-3.800647	0.130656	0.519555	-8.601194	3.495085	1.377596	-5.341053	-2.879493	2.656411	-10.141600	0.484936	-2.395338	-4.720541	-0.560026	-1.116524	-9.521087	2.804403	-0.258483	-6.260947	-3.570175	1.020331	-11.061494	-0.205746
0.559999	-9.201985	-0.141653	-1.543456	4.429722	-2.000786	0.295383	0.045253	0.502698	-0.811170	8.206352	1.317795	0.503075	-0.736457	-3.718956	0.524518	0.703352	-8.735436	3.484564	1.258685	-5.038134	-2.681598	2.698494	-10.054614	0.278448	-2.402144	-4.595781	-0.151251	-0.962335	-9.612261	2.808796	-0.407002	-5.914959	-3.357367	1.032807	-10.931439	-0.397320
0.576436	-9.080502	-0.188301	-1.405503	4.781653	-2.144064	0.283865	0.034942	0.537441	-0.793320	8.210094	1.370741	0.487299	-0.728887	-3.692997	0.905424	0.877635	-8.889006	3.439311	1.129172	-4.764942	-2.470751	2.735693	-9.960951	0.063136	-2.417122	-4.537331	0.244392	-0.810600	-9.733340	2.778278	-0.559063	-5.609275	-3.131783	1.047458	-10.805284	-0.597896
0.590474	-8.976832	-0.245268	-1.289762	5.038007	-2.320198	0.274858	0.023947	0.571327	-0.772958	8.212223	1.449539	0.512324	-0.680915	-3.682746	1.302374	1.047160	-9.030479	3.403686	1.065899	-4.495670	-2.203021	2.793975	-9.843403	-0.101709	-2.385425	-4.493428	0.640982	-0.657350	-9.841161	2.742294	-0.638611	-5.306353	-2.864413	1.089464	-10.654085	-0.763101
0.636293	-8.857971	-0.270226	-1.057612	5.327943	-2.349363	0.267863	0.017607	0.603181	-0.751074	8.213431	1.471547	0.549454	-0.692020	-3.711076	1.701138	1.194710	-9.167570	3.334210	0.956041	-4.221296	-1.907681	2.842771	-9.677790	-0.274609	-2.402413	-4.502765	1.031972	-0.515683	-9.959259	2.665044	-0.754352	-5.012986	-2.576846	1.132378	-10.469479	-0.943775
0.667278	-8.723287	-0.306717	-0.900096	5.659132	-2.417011	0.265680	0.009933	0.635647	-0.724754	8.228499	1.540342	0.685725	-0.587082	-3.764432	2.076334	1.385164	-9.307029	3.255257	0.918144	-4.015283	-1.621147	2.890390	-9.557881	-0.442224	-2.319531	-4.520006	1.422324	-0.347285	-10.062603	2.601247	-0.814304	-4.770857	-2.275157	1.157941	-10.313455	-1.096234
0.714896	-8.617486	-0.327372	-0.678965	5.871317	-2.428022	0.255198	0.002371	0.665243	-0.701655	8.225291	1.544956	0.655345	-0.602040	-3.897191	2.462342	1.550203	-9.457860	3.130779	0.755639	-3.823907	-1.299485	2.907883	-9.384576	-0.631047	-2.341147	-4.647515	1.820064	-0.188904	-10.208184	2.488502	-0.983468	-4.574231	-1.941762	1.168775	-10.134900	-1.273324
0.719728	-8.514949	-0.364336	-0.634396	6.052391	-2.492847	0.251878	-0.011288	0.696762	-0.671530	8.242316	1.663752	0.792459	-0.568890	-4.004961	2.772207	1.750906	-9.534472	2.979693	0.614528	-3.651240	-1.032317	2.934324	-9.180751	-0.824831	-2.315871	-4.760899	2.158516	0.003926	-10.290411	2.366003	-1.132453	-4.407179	-1.646008	1.187344	-9.936690	-1.438521
0.742992	-8.390626	-0.411928	-0.529291	6.313143	-2.608827	0.246661	-0.028289	0.723354	-0.644295	8.209115	1.811781	0.857488	-0.456886	-4.124416	3.061802	1.888995	-9.639845	2.784511	0.543757	-3.506598	-0.761418	2.889637	-9.022026	-1.038709	-2.228387	-4.848695	2.481110	0.117493	-10.364124	2.203819	-1.227744	-4.230877	-1.342110	1.118136	-9.746305	-1.619401
0.718545	-8.275450	-0.476825	-0.583517	6.538304	-2.772494	0.232513	-0.037654	0.750217	-0.617815	8.206342	1.815665	0.774796	-0.346465	-4.281466	3.380916	2.018629	-9.739397	2.595219	0.500490	-3.367293	-0.419998	2.865585	-8.825223	-1.205696	-2.135081	-4.975139	2.815522	0.230013	-10.433070	2.029825	-1.288126	-4.060965	-0.985392	1.076968	-9.518896	-1.771090
0.715496	-8.141483	-0.511161	-0.561427	6.805512	-2.807314	0.222040	-0.044000	0.777327	-0.586963	8.229845	1.794593	0.759258	-0.220717	-4.506874	3.684753	2.155200	-9.865009	2.402018	0.486330	-3.296482	-0.061584	2.862248	-8.654617	-1.344319	-2.022883	-5.173044	3.129399	0.353035	-10.531178	1.846664	-1.315836	-3.962652	-0.616937	1.060082	-9.320786	-1.899672
0.735233	-8.048223	-0.531465	-0.464965	6.908479	-2.789849	0.213240	-0.049364	0.802742	-0.554704	8.252330	1.766070	0.763748	-0.032916	-4.719160	3.926977	2.281100	-9.973591	2.184481	0.537435	-3.248925	0.250959	2.851451	-8.503356	-1.491537	-1.856021	-5.345204	3.393726	0.457995	-10.599635	1.651230	-1.285670	-3.874970	-0.282293	1.028346	-9.129400	-2.024788
0.759476	-7.956733	-0.565098	-0.355402	7.010673	-2.825105	0.199863	-0.052062	0.825487	-0.525277	8.263987	1.703144	0.663174	0.138874	-4.936246	4.169961	2.391915	-10.046633	1.977304	0.583919	-3.204756	0.591710	2.836961	-8.315143	-1.600947	-1.701361	-5.526755	3.655338	0.551681	-10.637143	1.462681	-1.256315	-3.795265	0.077088	0.996727	-8.905653	-2.115570
0.779591	-7.841470	-0.571850	-0.267243	7.183052	-2.766279	0.188186	-0.054542	0.847010	-0.494150	8.278023	1.646275	0.591171	0.302271	-5.243642	4.394994	2.558157	-10.118627	1.721888	0.588695	-3.224310	0.954026	2.844581	-8.099296	-1.719080	-1.545442	-5.826707	3.899020	0.710444	-10.701693	1.225914	-1.259018	-3.807376	0.458051	0.996868	-8.682362	-2.215055
0.822120	-7.750083	-0.589978	-0.109873	7.259815	-2.743513	0.180353	-0.063819	0.868769	-0.456772	8.303536	1.670760	0.613551	0.495526	-5.528209	4.569786	2.701620	-10.148794	1.441951	0.624750	-3.244960	1.288006	2.830844	-7.865545	-1.839828	-1.363254	-6.097853	4.100273	0.842840	-10.718437	0.972439	-1.234030	-3.814604	0.818494	0.972063	-8.435189	-2.309341
0.852982	-7.634245	-0.617085	0.005259	7.419829	-2.752617	0.169551	-0.071630	0.888674	-0.419976	8.327163	1.680557	0.574307	0.643154	-5.833686	4.730780	2.796833	-10.165379	1.181400	0.626643	-3.303418	1.632801	2.780322	-7.635111	-1.916579	-1.223544	-6.394574	4.282624	0.930135	-10.726267	0.733244	-1.240055	-3.864306	1.184646	0.913624	-8.195999	-2.364734
0.845938	-7.530140	-0.617612	-0.006910	7.528015	-2.675650	0.160336	-0.079142	0.906422	-0.382658	8.341749	1.686249	0.562743	0.821544	-6.149647	4.853646	2.878255	-10.206383	0.940484	0.709795	-3.403200	1.947697	2.766506	-7.459936	-1.965465	-1.056453	-6.684146	4.420703	1.000258	-10.740882	0.507541	-1.168202	-3.937699	1.514754	0.888510	-7.994435	-2.398408
0.872581	-7.457919	-0.611239	0.081312	7.531911	-2.584426	0.150721	-0.080408	0.921682	-0.348310	8.349129	1.631397	0.509212	1.078592	-6.395973	4.923119	2.992791	-10.166185	0.666202	0.823099	-3.465381	2.212703	2.737298	-7.235593	-2.044214	-0.812586	-6.918963	4.535913	1.101613	-10.689176	0.278996	-1.068078	-3.988372	1.825497	0.846120	-7.758584	-2.431420
0.906185	-7.341029	-0.618249	0.194694	7.690264	-2.546341	0.135208	-0.087082	0.935298	-0.315202	8.345651	1.671023	0.361390	1.320973	-6.705518	4.959293	3.087943	-10.134218	0.363443	0.931313	-3.587941	2.483635	2.698282	-7.016642	-2.112215	-0.580377	-7.219287	4.611573	1.186593	-10.647987	0.015723	-0.970037	-4.101711	2.135915	0.796932	-7.530411	-2.459935
0.930716	-7.246525	-0.630315	0.277359	7.766223	-2.518691	0.121001	-0.093260	0.948320	-0.278118	8.360776	1.699173	0.249369	1.548910	-6.971782	4.958820	3.157104	-10.055936	0.069882	1.032223	-3.695947	2.722319	2.640417	-6.780101	-2.166619	-0.360512	-7.482014	4.652600	1.247682	-10.566168	-0.236337	-0.877199	-4.206178	2.416099	0.730995	-7.290332	-2.472838
0.938523	-7.131677	-0.639798	0.304884	7.901821	-2.487412	0.106674	-0.099780	0.959072	-0.242581	8.357065	1.751225	0.132657	1.784561	-7.270651	4.940301	3.246462	-9.942416	-0.229275	1.131896	-3.843106	2.984294	2.593797	-6.514872	-2.185282	-0.127518	-7.790108	4.668054	1.334383	-10.461874	-0.501522	-0.780182	-4.362563	2.712047	0.681718	-7.034329	-2.457529
0.961179	-7.013069	-0.632105	0.374980	8.034079	-2.403412	0.094432	-0.108589	0.968660	-0.202458	8.366421	1.824512	0.067987	1.999919	-7.583860	4.874253	3.289334	-9.844651	-0.531876	1.278703	-4.018214	3.211117	2.568118	-6.279006	-2.195012	0.080224	-8.087481	4.626996	1.369638	-10.348273	-0.779133	-0.640992	-4.521836	2.963860	0.648423	-6.782627	-2.442269
0.990879	-6.901542	-0.636693	0.458185	8.139316	-2.355438	0.082724	-0.109522	0.977051	-0.162887	8.386548	1.808186	-0.017759	2.182263	-7.849571	4.773056	3.290684	-9.733713	-0.814557	1.413491	-4.178614	3.382708	2.521912	-6.062756	-2.204905	0.254638	-8.335962	4.554681	1.363059	-10.220104	-1.032931	-0.514134	-4.665005	3.164333	0.594287	-6.549147	-2.423279
0.995936	-6.791854	-0.647506	0.465530	8.239850	-2.331085	0.070510	-0.109153	0.983289	-0.127499	8.379630	1.800033	-0.123742	2.469923	-8.070389	4.620226	3.315243	-9.601859	-1.119115	1.606726	-4.330212	3.495071	2.452046	-5.861682	-2.244270	0.537483	-8.562497	4.466919	1.382803	-10.093967	-1.272422	-0.325714	-4.822321	3.341764	0.519606	-6.353791	-2.397577
1.012345	-6.699910	-0.666514	0.515949	8.303048	-2.338735	0.050103	-0.114872	0.987606	-0.094487	8.356230	1.932790	-0.329724	2.732264	-8.335871	4.430737	3.335261	-9.445118	-1.434923	1.792894	-4.534220	3.615244	2.395890	-5.643466	-2.250416	0.798616	-8.836018	4.326538	1.401613	-9.945265	-1.539122	-0.140754	-5.034367	3.511045	0.462242	-6.143613	-2.354615
1.035561	-6.608166	-0.681560	0.581382	8.351177	-2.328347	0.033084	-0.119834	0.990654	-0.056119	8.354187	2.037127	-0.471500	2.992825	-8.577818	4.196643	3.318839	-9.265601	-1.754883	1.998307	-4.735627	3.698146	2.324321	-5.423409	-2.253380	1.058678	-9.084603	4.149260	1.384692	-9.772386	-1.802266	0.064160	-5.242412	3.650763	0.390174	-5.930194	-2.300763
1.046989	-6.507864	-0.699676	0.615252	8.423587	-2.326377	0.013778	-0.123344	0.992108	-0.017825	8.352128	2.152055	-0.646003	3.185845	-8.856813	3.928117	3.284583	-9.085944	-2.066693	2.178775	-4.989155	3.763702	2.277513	-5.218286	-2.231108	1.250549	-9.361265	3.915523	1.349287	-9.590396	-2.079288	0.243480	-5.493606	3.751107	0.342218	-5.722738	-2.243703
1.059562	-6.421817	-0.724107	0.643717	8.443953	-2.335869	-0.000248	-0.123227	0.992117	0.022762	8.359648	2.192828	-0.754622	3.399030	-9.108843	3.615659	3.214571	-8.881137	-2.377181	2.389850	-5.242335	3.793634	2.205392	-5.014630	-2.199205	1.464706	-9.615566	3.655943	1.280248	-9.387860	-2.336896	0.455527	-5.749058	3.833919	0.271068	-5.521353	-2.158921
1.059517	-6.333471	-0.738482	0.645875	8.475380	-2.320571	-0.019002	-0.123151	0.990160	0.063685	8.369450	2.279250	-0.925145	3.605674	-9.319915	3.302222	3.191036	-8.650064	-2.645835	2.572317	-5.488641	3.805722	2.157679	-4.818790	-2.142334	1.678515	-9.849518	3.376921	1.263878	-9.179667	-2.571135	0.645158	-6.018244	3.880422	0.230521	-5.348393	-2.067635
1.081275	-6.256558	-0.748125	0.696612	8.471590	-2.295475	-0.033282	-0.127640	0.985906	0.102905	8.347216	2.412937	-0.998343	3.741988	-9.525299	2.933415	3.084170	-8.368653	-2.917178	2.750798	-5.746350	3.791949	2.092979	-4.589703	-2.058644	1.816812	-10.055617	3.045032	1.158993	-8.898970	-2.805561	0.825621	-6.276667	3.903566	0.167803	-5.120021	-1.947027
1.067946	-6.135590	-0.749361	0.659699	8.575018	-2.244395	-0.048318	-0.125084	0.980121	0.146228	8.361265	2.461702	-1.119671	3.848560	-9.711148	2.584836	3.016232	-8.108420	-3.136920	2.895588	-6.008527	3.760608	2.063260	-4.405799	-1.961148	1.926065	-10.247090	2.714372	1.093737	-8.644362	-3.007384	0.973093	-6.544469	3.890144	0.140765	-4.941741	-1.831612
1.074348	-6.048219	-0.749440	0.663412	8.587352	-2.193998	-0.058169	-0.123793	0.973031	0.185747	8.346869	2.503591	-1.161210	3.965810	-9.882240	2.187116	2.936448	-7.844581	-3.361610	3.081921	-6.276150	3.675354	2.052559	-4.238491	-1.873372	2.045666	-10.418606	2.346358	1.016304	-8.380947	-3.202367	1.161777	-6.812516	3.834596	0.132415	-4.774857	-1.714130
1.097887	-5.965788	-0.760548	0.712296	8.591516	-2.172969	-0.070736	-0.119913	0.964318	0.225186	8.338030	2.548943	-1.254515	4.064215	-9.980510	1.769999	2.818942	-7.533130	-3.564757	3.266584	-6.491743	3.556699	2.021311	-4.044363	-1.778058	2.148844	-10.520517	1.969363	0.903571	-8.073138	-3.365394	1.351213	-7.031751	3.756062	0.105940	-4.584371	-1.578694
1.102683	-5.846517	-0.762838	0.717400	8.688842	-2.131722	-0.085872	-0.115442	0.953860	0.263536	8.319350	2.625126	-1.379074	4.143120	-10.073119	1.310976	2.699221	-7.206795	-3.758477	3.421897	-6.739773	3.401106	1.977999	-3.873450	-1.668346	2.235684	-10.629297	1.539789	0.791786	-7.762974	-3.529664	1.514461	-7.295951	3.629919	0.070563	-4.429628	-1.439533
1.095654	-5.753359	-0.773000	0.695166	8.714138	-2.109401	-0.099337	-0.113615	0.940646	0.303987	8.305449	2.722136	-1.454589	4.247834	-10.099518	0.871028	2.599417	-6.867124	-3.907502	3.581965	-6.942972	3.235945	1.933548	-3.710578	-1.542585	2.353834	-10.689538	1.125274	0.705417	-7.457144	-3.653256	1.687966	-7.532992	3.490192	0.039548	-4.300598	-1.288339
1.098592	-5.662983	-0.769066	0.697274	8.734496	-2.056865	-0.113238	-0.115838	0.925765	0.341641	8.265161	2.887622	-1.486850	4.331257	-10.082795	0.419701	2.448172	-6.522094	-4.027253	3.756152	-7.115220	3.039386	1.873067	-3.554519	-1.407568	2.454208	-10.707008	0.714736	0.571123	-7.146307	-3.732218	1.879103	-7.739433	3.334421	-0.003982	-4.178731	-1.112533
1.086523	-5.567023	-0.749184	0.669479	8.772433	-1.970949	-0.131269	-0.115877	0.909127	0.377928	8.218406	3.081565	-1.570780	4.394742	-10.051852	-0.027025	2.338145	-6.187038	-4.129906	3.921201	-7.281897	2.819571	1.864604	-3.417083	-1.283309	2.530879	-10.701617	0.295186	0.474282	-6.836804	-3.807695	2.057338	-7.931662	3.141782	0.000741	-4.066849	-0.961099
1.106320	-5.475134	-0.746838	0.707889	8.796526	-1.925810	-0.145170	-0.114158	0.892041	0.412501	8.168823	3.223105	-1.614610	4.377528	-9.992200	-0.536704	2.175186	-5.804240	-4.225970	4.054961	-7.453595	2.537615	1.852619	-3.265635	-1.151651	2.524135	-10.655594	-0.183372	0.321793	-6.467635	-3.872638	2.201568	-8.116989	2.890947	-0.000774	-3.929030	-0.798319
