x	y	z	xd	yd	zd	q0	q1	q2	q3	wx	wy	wz	m0x	m0y	m0z	m1x	m1y	m1z	m2x	m2y	m2z	m3x	m3y	m3z	m4x	m4y	m4z	m5x	m5y	m5z	m6x	m6y	m6z	m7x	m7y	m7z
-1.535669	-8.925041	-2.857071	-5.002933	4.758040	-8.345971	-0.302154	0.018798	-0.920194	0.248179	-3.274222	-6.319473	-1.416963	-3.091612	-9.221143	2.511287	0.253948	-11.870109	-1.706557	-2.786224	-5.739041	0.566626	0.559337	-8.388007	-3.651217	-4.744804	-9.655968	1.473075	-1.399244	-12.304934	-2.744769	-4.439416	-6.173866	-0.471586	-1.093855	-8.822832	-4.689429
-1.645155	-8.874594	-2.973440	-5.186104	4.781627	-8.418934	-0.318325	0.029516	-0.908579	0.268852	-3.151852	-6.229263	-1.374973	-3.349745	-8.978918	2.361044	0.213804	-11.726692	-1.607691	-3.056569	-5.580697	0.271512	0.506980	-8.328471	-3.697223	-4.952095	-9.502469	1.284768	-1.388545	-12.250243	-2.683967	-4.658919	-6.104248	-0.804764	-1.095370	-8.852022	-4.773498
-1.711005	-8.836184	-3.074063	-5.204102	4.756185	-8.420048	-0.336683	0.043235	-0.896091	0.285999	-2.972479	-6.187683	-1.239165	-3.632553	-8.672813	2.205307	0.028125	-11.638355	-1.510202	-3.234758	-5.380161	-0.030806	0.425920	-8.345703	-3.746314	-5.204650	-9.231786	1.102556	-1.543972	-12.197328	-2.612953	-4.806855	-5.939134	-1.133557	-1.146177	-8.904676	-4.849066
-1.821559	-8.799412	-3.169908	-5.378818	4.729772	-8.443505	-0.347658	0.040629	-0.883971	0.309964	-3.004059	-6.067307	-1.390480	-3.936055	-8.450405	2.055004	-0.091213	-11.519020	-1.380224	-3.490233	-5.250974	-0.303997	0.354609	-8.319589	-3.739225	-5.455192	-9.078612	0.915891	-1.610350	-12.147227	-2.519337	-5.009370	-5.879181	-1.443110	-1.164528	-8.947796	-4.878338
-1.912328	-8.776928	-3.228056	-5.491816	4.652035	-8.305300	-0.365806	0.047674	-0.869859	0.327503	-2.883634	-6.052904	-1.331524	-4.236307	-8.303752	1.861053	-0.183438	-11.401445	-1.297831	-3.794540	-5.196673	-0.619048	0.258328	-8.294367	-3.777933	-5.694432	-9.025088	0.697633	-1.641563	-12.122782	-2.461251	-5.252665	-5.918010	-1.782468	-1.199796	-9.015703	-4.941353
-2.015284	-8.793288	-3.323621	-5.636011	4.442726	-8.286975	-0.384513	0.062623	-0.855196	0.341859	-2.690540	-6.072349	-1.134825	-4.542982	-8.093887	1.640653	-0.298718	-11.243516	-1.199428	-4.050067	-5.089881	-0.954148	0.194197	-8.239511	-3.794228	-5.935005	-8.894978	0.448795	-1.690741	-12.044608	-2.391285	-5.442090	-5.890973	-2.146005	-1.197826	-9.040603	-4.986085
-2.091053	-8.759707	-3.411983	-5.693761	4.421648	-8.258162	-0.404515	0.071915	-0.838303	0.358390	-2.554652	-6.106295	-1.020670	-4.835986	-7.855449	1.408058	-0.453876	-11.093994	-1.103701	-4.255988	-4.969847	-1.300615	0.126122	-8.208393	-3.812374	-6.170994	-8.723189	0.197777	-1.788884	-11.961735	-2.313982	-5.590996	-5.837588	-2.510896	-1.208886	-9.076133	-5.022655
-2.173338	-8.726936	-3.497268	-5.767759	4.402649	-8.229154	-0.421148	0.076671	-0.820999	0.377778	-2.477216	-6.112302	-0.982170	-5.125177	-7.661423	1.153190	-0.578706	-10.901916	-1.044266	-4.509201	-4.887844	-1.662450	0.037269	-8.128336	-3.859906	-6.393417	-8.615394	-0.063982	-1.846946	-11.855886	-2.261438	-5.777441	-5.841814	-2.879622	-1.230971	-9.082307	-5.077078
-2.263130	-8.682879	-3.602047	-5.860826	4.420691	-8.253553	-0.438616	0.088999	-0.803293	0.392959	-2.335111	-6.147163	-0.813410	-5.474314	-7.536431	0.867728	-0.746914	-10.731760	-0.987415	-4.805165	-4.863170	-2.031567	-0.077764	-8.058499	-3.886711	-6.659605	-8.575162	-0.363583	-1.932204	-11.770490	-2.218726	-5.990455	-5.901900	-3.262878	-1.263054	-9.097229	-5.118022
-2.376219	-8.663475	-3.704269	-6.034937	4.355428	-8.268529	-0.460066	0.100500	-0.783524	0.405375	-2.170562	-6.228748	-0.638812	-5.808706	-7.462162	0.568346	-0.897848	-10.565813	-0.931927	-5.080338	-4.876871	-2.395731	-0.169479	-7.980523	-3.896004	-6.898548	-8.584112	-0.678037	-1.987690	-11.687764	-2.178310	-6.170179	-5.998822	-3.642114	-1.259321	-9.102474	-5.142387
-2.457697	-8.649680	-3.797254	-6.102954	4.271545	-8.255041	-0.483729	0.112048	-0.762368	0.415025	-1.989126	-6.331909	-0.446908	-6.072617	-7.421727	0.331319	-1.015196	-10.406192	-0.899721	-5.331978	-4.917031	-2.698195	-0.274557	-7.901496	-3.929235	-7.083022	-8.622541	-0.908490	-2.025601	-11.607006	-2.139531	-6.342383	-6.117845	-3.938004	-1.284962	-9.102311	-5.169044
-2.543431	-8.640456	-3.875960	-6.155546	4.170818	-8.200673	-0.500859	0.126963	-0.744944	0.421993	-1.821059	-6.369477	-0.217965	-6.382476	-7.355396	0.075086	-1.204181	-10.241367	-0.850345	-5.589297	-4.941542	-3.014279	-0.411001	-7.827513	-3.939710	-7.311616	-8.627363	-1.157309	-2.133320	-11.513335	-2.082740	-6.518437	-6.213510	-4.246674	-1.340141	-9.099481	-5.172105
-2.663948	-8.622381	-3.941428	-6.322319	4.107913	-8.112030	-0.518418	0.137990	-0.725428	0.431226	-1.681706	-6.416312	-0.045066	-6.650940	-7.295033	-0.215557	-1.361227	-10.053501	-0.855708	-5.826644	-4.981629	-3.372882	-0.536932	-7.740097	-4.013033	-7.500132	-8.642839	-1.424811	-2.210419	-11.401307	-2.064961	-6.675836	-6.329435	-4.582135	-1.386124	-9.087903	-5.222286
-2.766521	-8.599024	-4.052217	-6.419340	4.066085	-8.161292	-0.533825	0.152425	-0.705758	0.440117	-1.545588	-6.447268	0.175849	-6.925970	-7.254550	-0.535948	-1.538817	-9.876094	-0.861672	-6.037230	-5.030199	-3.739446	-0.650077	-7.651742	-4.065170	-7.686190	-8.668571	-1.728680	-2.299037	-11.290115	-2.054404	-6.797450	-6.444220	-4.932179	-1.410297	-9.065763	-5.257903
-2.853959	-8.572627	-4.159455	-6.474404	4.033253	-8.204077	-0.551651	0.163195	-0.684312	0.448069	-1.408516	-6.495581	0.356568	-7.169384	-7.230865	-0.840368	-1.699279	-9.696182	-0.853291	-6.219059	-5.105214	-4.092828	-0.748954	-7.570531	-4.105750	-7.839868	-8.712449	-2.004567	-2.369763	-11.177766	-2.017489	-6.889543	-6.586798	-5.257026	-1.419439	-9.052115	-5.269948
-2.921609	-8.557071	-4.244327	-6.468422	3.973172	-8.177367	-0.568372	0.175462	-0.661762	0.456330	-1.278894	-6.537949	0.565766	-7.450242	-7.237757	-1.187280	-1.909553	-9.515196	-0.849583	-6.417591	-5.213578	-4.479139	-0.876903	-7.491017	-4.141442	-8.018029	-8.786747	-2.317875	-2.477341	-11.064186	-1.980179	-6.985379	-6.762568	-5.609734	-1.444690	-9.040007	-5.272037
-3.011440	-8.550503	-4.332421	-6.536226	3.894126	-8.157360	-0.587321	0.187405	-0.635768	0.464470	-1.137639	-6.608944	0.788492	-7.706165	-7.235892	-1.487958	-2.105306	-9.289934	-0.846632	-6.615640	-5.300985	-4.814652	-1.014782	-7.355027	-4.173326	-8.172187	-8.846869	-2.577718	-2.571328	-10.900911	-1.936393	-7.081662	-6.911961	-5.904412	-1.480804	-8.966003	-5.263086
-3.103139	-8.493945	-4.400161	-6.599474	3.953087	-8.085689	-0.604538	0.201384	-0.611106	0.469603	-0.995536	-6.651828	1.038682	-7.953745	-7.296255	-1.779001	-2.312231	-9.125624	-0.869758	-6.812701	-5.446452	-5.137013	-1.171186	-7.275821	-4.227771	-8.325506	-8.961402	-2.822591	-2.683991	-10.790771	-1.913349	-7.184461	-7.111599	-6.180604	-1.542946	-8.940968	-5.271361
-3.212626	-8.491200	-4.478759	-6.697965	3.858988	-8.048852	-0.619396	0.215170	-0.587816	0.473839	-0.867612	-6.665918	1.281320	-8.185208	-7.312690	-2.152557	-2.549731	-8.953427	-0.907817	-6.928818	-5.548653	-5.515540	-1.293341	-7.189391	-4.270801	-8.462042	-9.022348	-3.152773	-2.826565	-10.663085	-1.908034	-7.205652	-7.258311	-6.515757	-1.570174	-8.899048	-5.271017
-3.291155	-8.464045	-4.571992	-6.722173	3.841387	-8.058955	-0.636064	0.221989	-0.561079	0.480972	-0.749314	-6.703365	1.448332	-8.426621	-7.370906	-2.488822	-2.786694	-8.746546	-0.972632	-7.106989	-5.684141	-5.867193	-1.467061	-7.059780	-4.351003	-8.600785	-9.125455	-3.432870	-2.960857	-10.501094	-1.916680	-7.281152	-7.438689	-6.811241	-1.641224	-8.814329	-5.295051
-3.405912	-8.414695	-4.674391	-6.833872	3.877823	-8.089713	-0.651484	0.235382	-0.535131	0.483527	-0.617786	-6.715063	1.706806	-8.650207	-7.518020	-2.859024	-3.033144	-8.556810	-1.023400	-7.246175	-5.865818	-6.220412	-1.629112	-6.904609	-4.384788	-8.688453	-9.306220	-3.753942	-3.071390	-10.345010	-1.918318	-7.284421	-7.654018	-7.115330	-1.667358	-8.692809	-5.279706
-3.481586	-8.359912	-4.755184	-6.851561	3.919898	-8.064909	-0.673364	0.246902	-0.504477	0.480753	-0.429040	-6.765392	1.979507	-8.839155	-7.635138	-3.262160	-3.301582	-8.444915	-1.098933	-7.304830	-6.027575	-6.588057	-1.767257	-6.837353	-4.424830	-8.773798	-9.446512	-4.107531	-3.236225	-10.256289	-1.944305	-7.239473	-7.838949	-7.433428	-1.701900	-8.648727	-5.270202
-3.554786	-8.356983	-4.848999	-6.857180	3.834689	-8.080753	-0.691042	0.250461	-0.475394	0.483457	-0.290941	-6.791828	2.138234	-9.018651	-7.805462	-3.627513	-3.568863	-8.289637	-1.164713	-7.390128	-6.221512	-6.919779	-1.940340	-6.705687	-4.456979	-8.826407	-9.634869	-4.412570	-3.376619	-10.119044	-1.949770	-7.197885	-8.050919	-7.704836	-1.748097	-8.535094	-5.242036
-3.634551	-8.314213	-4.918725	-6.881565	3.847254	-8.031987	-0.710572	0.259356	-0.443999	0.480298	-0.119345	-6.812097	2.393525	-9.186761	-7.982116	-3.975997	-3.838884	-8.162139	-1.261627	-7.476977	-6.428943	-7.241620	-2.129100	-6.608966	-4.527250	-8.884428	-9.824210	-4.693828	-3.536551	-10.004233	-1.979458	-7.174644	-8.271038	-7.959451	-1.826767	-8.451060	-5.245081
-3.736270	-8.295827	-5.008162	-6.950474	3.799722	-8.035217	-0.726278	0.268662	-0.414779	0.477807	0.019013	-6.792601	2.642576	-9.314554	-8.178624	-4.348885	-4.116636	-8.035220	-1.355379	-7.504306	-6.638104	-7.565995	-2.306387	-6.494701	-4.572489	-8.891812	-10.023729	-4.994543	-3.693894	-9.880326	-2.001037	-7.081564	-8.483210	-8.211654	-1.883646	-8.339806	-5.218148
-3.810963	-8.261573	-5.080811	-6.959018	3.793777	-7.997909	-0.744041	0.275737	-0.381909	0.473833	0.177477	-6.787732	2.897310	-9.397583	-8.401982	-4.734597	-4.384996	-7.968930	-1.465586	-7.480170	-6.845044	-7.880940	-2.467583	-6.411993	-4.611929	-8.859902	-10.238596	-5.315760	-3.847315	-9.805544	-2.046748	-6.942489	-8.681658	-8.462103	-1.929902	-8.248606	-5.193091
-3.866001	-8.249640	-5.158257	-6.917825	3.731023	-7.978997	-0.761901	0.278451	-0.349959	0.468509	0.340336	-6.774151	3.099515	-9.493322	-8.590493	-5.125391	-4.689164	-7.874973	-1.602878	-7.472540	-7.021342	-8.200160	-2.668382	-6.305823	-4.677647	-8.849371	-10.414652	-5.633103	-4.045213	-9.699132	-2.110590	-6.828589	-8.845501	-8.707872	-2.024431	-8.129982	-5.185359
-3.961406	-8.207657	-5.250315	-6.975189	3.745262	-7.994781	-0.777799	0.281299	-0.317728	0.463626	0.486599	-6.745700	3.312359	-9.531718	-8.788756	-5.479649	-4.950770	-7.760549	-1.743649	-7.429247	-7.207480	-8.492817	-2.848298	-6.179273	-4.756817	-8.781234	-10.593590	-5.903146	-4.200285	-9.565382	-2.167146	-6.678762	-9.012314	-8.916314	-2.097814	-7.984106	-5.180314
-4.025848	-8.147258	-5.335070	-6.955825	3.801078	-7.992286	-0.792294	0.287124	-0.284878	0.456809	0.619695	-6.688193	3.573533	-9.543326	-9.027900	-5.814916	-5.223579	-7.712120	-1.864155	-7.355608	-7.408793	-8.746193	-3.035861	-6.093013	-4.795432	-8.688858	-10.803360	-6.157881	-4.369111	-9.487581	-2.207120	-6.501140	-9.184253	-9.089158	-2.181393	-7.868474	-5.138397
-4.091281	-8.120577	-5.386682	-6.940535	3.775345	-7.915493	-0.807265	0.289419	-0.251719	0.448550	0.762092	-6.631092	3.804861	-9.546397	-9.231722	-6.129116	-5.488875	-7.662923	-1.996879	-7.277961	-7.584049	-8.982074	-3.220439	-6.015250	-4.849837	-8.606039	-10.977527	-6.389678	-4.548517	-9.408728	-2.257441	-6.337603	-9.329854	-9.242636	-2.280081	-7.761055	-5.110399
